Unnamed: 0,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
18202,1,0.9520958079999999,30,1,0.08963678800000001,3000.0,10,0,0,0,0.0
31059,1,0.316952886,44,4,0.44523439200000003,4500.0,14,0,1,0,3.0
39486,0,0.0,59,0,3131.0,,7,0,2,0,0.0
38074,0,0.0,85,0,0.0,,1,0,0,0,
139566,0,0.07639059599999999,49,0,0.5668534829999999,1248.0,39,0,0,0,1.0
141679,0,0.028938607999999998,36,0,0.306267474,8583.0,9,0,1,0,1.0
39420,0,0.049263220999999996,43,0,0.356818975,8600.0,9,0,2,0,0.0
310,0,0.9487628090000001,27,0,0.144948404,4166.0,5,0,0,0,0.0
53658,0,0.9999998999999999,32,0,0.0,0.0,0,0,0,0,0.0
97661,0,0.037131843,32,0,0.711457708,5000.0,8,0,2,0,0.0
79592,0,0.012334065,85,0,0.0036148540000000002,3042.0,11,0,0,0,0.0
141248,0,0.9999998999999999,36,0,830.0,,3,0,0,0,1.0
143622,0,0.728418105,60,1,0.24842971600000002,4616.0,3,0,0,1,1.0
109296,1,0.634920635,31,1,0.5865921789999999,4116.0,14,0,3,0,0.0
136803,1,0.959688214,42,1,0.130242311,4291.0,7,0,0,0,3.0
53907,0,0.35931776299999996,43,0,0.757207132,6000.0,14,0,2,0,3.0
19857,0,0.9999998999999999,29,0,0.003998001,2000.0,0,1,0,0,4.0
118386,0,0.093702803,67,0,0.639484979,10950.0,12,0,1,0,1.0
84366,0,0.038248067999999996,50,1,0.010907851000000001,8800.0,7,0,0,0,1.0
40815,0,0.09506930599999999,60,0,1.2913366929999999,4166.0,5,0,1,0,0.0
44168,0,0.553194813,28,0,0.203246295,4250.0,3,0,0,0,1.0
4024,0,0.082265249,23,0,0.012267151,2200.0,3,0,0,0,0.0
132898,0,0.009356146999999999,63,0,0.00239968,7500.0,7,0,0,0,0.0
145142,0,0.006666173,53,0,0.001090513,1833.0,7,0,0,0,0.0
131904,0,0.026521878,69,1,0.654672664,2000.0,19,0,0,0,0.0
8495,0,0.587972824,57,0,0.305595872,6200.0,11,0,1,0,0.0
77536,0,0.126019431,54,0,0.32644547,20373.0,6,0,3,0,0.0
37875,0,0.032339049,68,0,0.305858437,5410.0,6,0,1,0,1.0
140962,0,0.016460845,65,0,0.174241335,13905.0,7,0,2,0,0.0
54803,0,0.009881364,76,0,1274.0,,7,0,2,0,0.0
93545,0,0.652390824,68,0,0.912009262,9500.0,18,0,3,0,0.0
90567,0,0.040239195,79,0,60.0,,10,0,0,0,0.0
116608,0,0.0,72,0,0.0,1525.0,4,0,0,0,0.0
79651,0,0.043461204,76,0,0.020296548,8227.0,8,0,0,0,0.0
62491,0,0.6306387920000001,69,1,0.32262513600000003,17400.0,13,0,2,0,1.0
71553,0,0.049130058,49,0,1576.0,,2,0,1,0,0.0
78929,0,0.0,61,0,903.0,,8,0,1,0,0.0
104972,0,0.112692764,25,0,0.009813739,4992.0,7,0,0,0,0.0
22621,0,0.0031293690000000003,65,1,0.001011999,6916.0,15,0,0,0,0.0
132630,0,0.01609839,87,0,0.796875,1535.0,5,0,1,0,0.0
115494,0,0.647713905,63,0,0.19027157100000003,5817.0,3,0,1,0,0.0
101219,0,0.630830989,38,0,0.227710843,7469.0,6,0,0,0,0.0
101920,0,0.13367100699999998,70,0,0.197512667,10854.0,8,0,1,0,0.0
131468,0,0.428162785,45,0,0.48994227700000004,5716.0,9,0,2,0,0.0
3564,0,0.09631241,29,0,0.06741842599999999,4167.0,6,0,0,0,0.0
24767,0,0.9999998999999999,24,0,0.10007358400000001,1358.0,3,0,0,0,0.0
20341,0,0.22629617300000002,54,0,0.204621208,17700.0,11,0,3,0,2.0
60493,0,0.0,62,0,0.0,,1,0,0,0,
70809,0,0.04057729,77,0,0.022790883999999997,2500.0,13,0,0,0,0.0
105272,0,0.029343292000000003,75,0,2530.0,,13,0,2,0,0.0
34132,0,0.7888225759999999,40,0,0.42516535899999996,6500.0,10,0,0,0,0.0
61002,0,0.008083109,35,0,0.08403908800000001,7674.0,6,0,0,0,3.0
95621,0,0.016110251000000003,75,0,0.33766558399999996,4000.0,13,0,2,1,0.0
120454,0,0.146847939,47,0,0.488788041,7491.0,11,0,1,0,1.0
21899,0,0.10413766099999999,62,0,0.600755388,4500.0,10,0,2,0,0.0
78885,0,0.965458732,56,0,0.627475769,2372.0,7,0,1,0,1.0
78512,0,0.795848799,56,0,0.8331092440000001,5949.0,12,0,2,0,1.0
69708,0,0.16600616199999998,64,0,0.313156657,6376.0,15,0,1,0,0.0
119512,0,0.67637186,37,0,0.865282215,5633.0,17,0,2,0,0.0
144267,0,0.001029662,47,0,0.140156454,9203.0,5,0,0,0,2.0
50981,1,0.995311501,43,1,0.77674558,3336.0,17,0,2,1,1.0
11991,0,0.0,70,0,3831.0,,6,0,1,0,0.0
106450,0,0.049902412,85,0,0.018557318,3340.0,5,0,0,0,1.0
51777,1,1.007392421,52,1,0.084745763,7020.0,5,1,0,0,2.0
10480,0,0.986716183,36,0,0.572856391,1900.0,5,0,0,0,0.0
33455,0,0.662553003,45,0,0.282976419,12000.0,6,0,2,0,2.0
56761,0,0.036206852000000005,63,0,0.158092064,4800.0,5,0,1,0,0.0
87947,0,0.35098423100000004,48,0,0.47284708,4400.0,18,0,2,0,2.0
133713,0,0.5691840429999999,52,1,3233.0,,10,0,1,1,4.0
109513,0,0.45993612,63,0,0.46318208899999996,11746.0,9,0,2,0,1.0
122543,0,0.027434267999999998,61,0,0.134222222,11249.0,11,0,1,0,0.0
112368,0,0.079983637,54,1,0.49736194200000006,2842.0,12,0,1,0,0.0
103027,0,0.73945211,63,0,11.31269195,14000.0,5,0,1,0,0.0
56425,0,0.9999998999999999,58,0,0.005109976,4500.0,0,0,0,0,3.0
72400,0,0.715479367,59,0,0.279558808,9700.0,8,0,1,0,0.0
138076,0,0.130493475,51,0,0.515360843,5500.0,5,0,2,0,0.0
51309,0,0.151620465,69,0,0.274620897,6000.0,18,0,0,0,0.0
148976,0,0.139889079,48,1,0.22909442800000002,12400.0,15,0,2,0,0.0
42501,0,0.593086886,37,1,0.650569886,6667.0,10,0,2,0,3.0
56487,0,0.032558393,55,0,0.022496692000000002,6800.0,9,0,0,0,1.0
129685,0,0.9999998999999999,35,0,0.161495845,3609.0,4,0,0,0,1.0
107766,0,0.696393756,54,0,3918.0,0.0,16,0,1,0,0.0
76980,0,0.14868995,37,0,0.184815738,3608.0,7,0,1,0,2.0
102886,0,0.040497107000000004,30,0,17.0,,1,0,0,0,
49476,0,0.0038660990000000004,85,0,0.413006959,4166.0,7,0,1,0,0.0
3396,0,0.012178706000000001,81,0,0.16195951,4000.0,5,0,2,0,0.0
145359,0,0.025961087,73,0,94.0,,18,0,0,0,0.0
59305,0,0.664670659,63,0,676.0,,3,0,1,0,0.0
64911,0,0.0010260999999999998,68,0,0.468277946,3640.0,18,0,2,0,2.0
101288,0,0.013491068,56,0,0.008529742,4454.0,4,0,0,0,1.0
124323,0,0.0,74,0,0.0,2100.0,2,0,0,0,0.0
10165,0,0.971772304,32,1,0.481253605,5200.0,10,0,1,0,1.0
105274,0,0.957608582,58,2,0.702085119,3500.0,10,0,2,0,0.0
126476,0,0.112449799,36,0,0.366591567,6213.0,15,0,2,0,2.0
41739,1,0.763075292,46,4,0.152880207,15050.0,10,0,0,1,3.0
34767,0,0.07179641,90,0,42.0,,6,0,0,0,0.0
75976,0,0.246393912,48,0,0.683433318,2166.0,8,0,1,0,4.0
8085,0,0.0077452169999999996,44,0,0.495587424,7251.0,3,0,2,0,2.0
141236,0,0.383701078,40,0,0.053883104,33516.0,14,0,1,0,2.0
121046,0,0.9999998999999999,43,1,0.761809548,4000.0,6,0,1,0,2.0
49502,0,0.24883755800000001,42,0,0.294056475,12500.0,7,0,1,0,2.0
19046,0,0.940962761,59,2,0.92451887,4000.0,7,0,2,1,0.0
33047,0,0.091831864,54,1,0.689009758,6250.0,9,0,1,0,0.0
24074,0,0.009722165999999999,44,0,0.612487501,9000.0,6,0,3,0,2.0
75031,0,0.5342715029999999,64,0,0.60807126,5500.0,9,0,1,0,0.0
128295,1,0.994167639,42,0,0.32830706,2917.0,5,0,1,0,3.0
33366,0,0.37599437700000005,64,0,0.36908881200000004,2600.0,7,0,1,0,0.0
126402,0,0.018288482,35,0,0.167819348,12000.0,6,0,1,0,1.0
147177,0,0.022434392,60,0,0.305190311,4334.0,5,0,1,0,0.0
143167,0,0.342926702,29,0,0.507925569,1450.0,7,0,0,0,0.0
48692,0,0.23958677899999997,31,0,0.376803314,7000.0,15,0,2,0,1.0
76372,0,0.7304670759999999,39,0,0.036161663999999996,4230.0,1,1,0,0,3.0
54772,0,0.008261853000000001,80,0,8.0,,7,0,0,0,0.0
65320,0,0.22921794,60,1,1607.0,,9,0,2,0,0.0
42413,0,0.21466808,53,0,0.1979901,6666.0,12,0,0,0,1.0
25549,0,1.062293771,67,0,0.229768786,1383.0,1,0,0,0,0.0
3871,0,0.0,62,0,0.533948393,6936.0,14,0,2,0,1.0
139969,0,0.0,37,1,0.42272035399999996,21680.0,17,0,6,0,4.0
9958,0,0.005444134000000001,48,0,0.12678309599999998,7500.0,5,0,1,0,5.0
32381,0,0.079359687,57,1,0.406559344,10000.0,11,0,2,0,0.0
28827,0,0.0017420139999999998,50,0,0.000272702,11000.0,15,0,0,0,2.0
26726,0,0.043194240999999994,31,0,0.310492505,1400.0,6,0,0,0,0.0
110133,0,0.093159644,67,0,1473.0,,4,0,1,0,0.0
10942,0,0.025258636,60,1,30.0,,7,0,0,0,0.0
148636,0,0.031022228,53,0,0.09854507300000001,6666.0,5,0,1,0,2.0
3638,0,0.022890862,64,0,77.0,,3,0,0,0,0.0
132377,0,0.9999998999999999,54,1,293.0,,2,0,0,1,0.0
25017,0,0.029594778999999998,77,0,0.121775645,5000.0,14,0,1,0,0.0
145198,0,0.9999998999999999,50,0,0.148616221,6250.0,11,0,1,0,0.0
95171,0,0.028728331,31,0,127.0,,7,0,0,0,0.0
22840,0,0.2221524,31,0,713.0,,9,0,0,0,0.0
12336,0,0.050895700999999995,48,1,0.539373031,6666.0,20,0,1,0,2.0
62094,0,0.990002,77,1,0.387603542,3500.0,3,0,1,0,0.0
11742,0,0.13632475300000002,68,0,0.258618106,13343.0,7,0,2,0,1.0
143046,0,0.31104593,28,0,0.173901605,3800.0,11,0,0,0,0.0
91082,0,0.322254232,71,0,0.233203776,1800.0,8,0,0,0,1.0
2543,0,0.01099945,63,0,0.006928406,865.0,5,0,0,0,0.0
35386,0,0.268670008,40,0,0.20649285399999998,13922.0,8,0,1,0,2.0
42327,0,0.00859716,74,0,0.006932021,4471.0,11,0,0,0,0.0
5790,0,0.059715375,75,0,0.11528847099999999,10000.0,7,0,1,0,1.0
145561,0,0.8683306940000001,63,0,0.671442852,3000.0,12,0,0,0,2.0
74937,0,0.645553051,42,0,0.529901961,2039.0,12,0,0,0,2.0
14568,0,0.6074364879999999,48,0,0.45971052100000004,4628.0,18,0,1,0,0.0
80063,0,0.253317981,41,0,0.478531425,6427.0,6,0,2,0,4.0
83603,0,0.9999998999999999,49,0,0.38376869999999996,12900.0,5,0,1,0,2.0
145995,0,0.309283634,64,0,2262.0,,10,0,1,0,
10161,0,0.631073785,38,0,0.239377985,8166.0,8,0,1,0,2.0
116168,0,0.410789169,48,0,0.41025641,4094.0,15,0,0,0,0.0
141487,0,0.000547236,32,0,0.0,3050.0,3,0,0,0,0.0
8298,0,0.219643465,53,0,0.493328713,5770.0,11,0,2,0,1.0
81820,1,0.9999998999999999,52,0,0.056587091,7916.0,1,1,0,1,2.0
108771,0,0.16999081100000002,40,0,0.500648028,5400.0,8,0,1,0,2.0
87283,0,0.124721351,65,0,0.221459982,5684.0,12,0,1,0,0.0
101021,0,0.558277869,45,0,0.163592323,5366.0,8,0,0,0,2.0
98314,0,0.006260325,30,0,1.0,,2,0,0,0,0.0
104306,0,0.036359229,37,0,0.261781076,5389.0,6,0,0,0,1.0
6664,0,0.040131489,22,0,0.00159968,5000.0,5,0,0,0,0.0
14671,0,0.48740364700000005,57,0,0.269536829,4900.0,10,0,0,0,0.0
127477,0,0.022933673999999998,49,0,0.30052803100000003,8900.0,8,0,2,0,0.0
27191,0,0.19475425,64,0,0.08542861300000001,6800.0,3,0,1,0,1.0
17789,0,0.022569816,63,0,0.292341532,5000.0,7,0,1,0,0.0
32090,0,0.118750595,41,0,0.331678252,5034.0,3,0,1,0,0.0
9673,0,0.077803859,85,0,0.267857143,2463.0,9,0,1,0,0.0
29150,0,0.20161835,40,2,0.255023331,10500.0,12,0,2,0,2.0
45092,0,0.21743267100000002,46,0,0.318446926,6000.0,6,0,1,0,1.0
102813,0,0.21188648699999998,51,0,0.40554310200000004,4906.0,7,0,2,0,2.0
1030,1,0.546513871,35,0,0.93824256,8500.0,17,0,4,0,2.0
53277,0,0.022285388,58,0,3068.0,,11,0,1,0,1.0
90138,0,0.045122015,48,0,0.34051332799999995,12116.0,8,0,1,0,0.0
486,0,0.57762185,71,1,0.4925,6399.0,14,0,2,0,1.0
17514,0,0.051165607,27,0,0.010906825,3208.0,3,0,0,0,0.0
124928,0,0.026509663,39,0,0.19117473100000001,8452.0,13,0,3,0,1.0
113109,0,0.49858254700000004,40,1,873.0,,4,0,0,1,0.0
37990,0,0.002797453,39,0,0.230863237,9000.0,3,0,2,0,2.0
47618,0,0.008133841999999999,65,0,1926.0,,15,0,2,0,0.0
62024,0,0.045118455,76,1,0.378688125,4100.0,9,0,1,0,0.0
69081,0,0.023515012999999998,70,0,1168.0,,15,0,1,0,0.0
121625,0,0.0,87,0,0.005497251,2000.0,2,0,0,0,0.0
4855,0,0.0,56,0,168835.0,,10,0,3,0,2.0
49374,0,0.0,66,1,0.086324598,4540.0,13,0,1,0,0.0
34577,0,0.015324042,42,0,2816.0,,5,0,3,0,0.0
137157,0,0.092219295,74,0,0.009046756999999999,10500.0,9,0,0,0,0.0
95089,0,0.009184845,63,0,0.13640529999999998,12000.0,7,0,1,0,1.0
128243,0,0.051737217,70,0,0.17068293199999998,10000.0,9,0,1,0,0.0
69277,0,0.9999998999999999,38,0,0.547272208,3500.0,3,0,1,0,1.0
40140,0,0.0,55,0,0.245655772,9667.0,8,0,1,0,0.0
104402,0,0.588243085,70,0,0.39950436899999997,15333.0,8,0,1,0,0.0
29464,0,0.0,51,0,6430.0,,6,0,2,0,0.0
10470,0,0.004257021,53,0,0.130773845,3333.0,3,0,1,0,1.0
73773,0,0.0,36,0,4460.0,,10,0,1,0,0.0
149435,0,0.019855725,31,0,0.10609480800000001,3100.0,6,0,0,0,1.0
117814,0,0.9999998999999999,33,0,0.113636364,3211.0,6,0,0,0,0.0
16236,0,0.006249805,51,0,0.208819903,27573.0,8,0,1,0,2.0
107206,0,0.0,25,0,0.0,5000.0,1,0,0,0,0.0
100249,0,0.079618238,49,0,0.146106737,8000.0,7,0,0,0,2.0
65741,0,0.024997223,58,0,0.001290045,4650.0,2,0,0,0,0.0
56543,0,0.052892747999999996,44,0,1540.0,,7,0,2,0,3.0
125688,0,0.0012907819999999999,57,0,0.162730039,6900.0,14,0,1,0,0.0
74796,0,0.51107071,46,0,0.18400226100000003,3537.0,5,0,0,0,2.0
56703,0,0.222017462,30,0,0.32838166,7000.0,8,0,2,0,0.0
126232,0,0.023614273999999998,68,0,0.005089647,8644.0,6,0,0,0,0.0
75558,0,0.27574750800000003,39,1,0.058710912999999997,4700.0,4,0,0,2,0.0
32390,0,0.12959901199999999,49,0,0.506260512,5350.0,11,0,2,0,2.0
140548,0,0.018745114,54,0,0.001714188,17500.0,4,0,0,0,0.0
36329,0,0.9295457559999999,36,0,1950.0,,6,0,1,0,0.0
78834,0,0.09121208800000001,55,0,0.277111268,4250.0,8,0,2,0,2.0
133250,0,0.028007799,36,0,0.271625751,9490.0,10,0,2,0,0.0
17612,0,0.016438811,63,0,0.334842483,5300.0,10,0,2,0,0.0
82608,0,0.087182563,57,0,1828.0,0.0,5,0,1,0,0.0
88271,0,0.048469165999999994,81,0,0.028158667999999998,4083.0,9,0,0,0,1.0
37525,0,0.671204173,67,0,0.686575875,5139.0,13,0,1,0,1.0
41417,0,0.0028499529999999997,69,0,0.002271695,2200.0,4,0,0,1,1.0
96493,0,0.032944253,73,0,122.0,,12,0,1,0,0.0
34823,0,0.0,27,0,0.112641635,4500.0,9,0,0,0,0.0
57364,0,0.030194996,63,0,0.167241638,13333.0,5,0,1,0,0.0
3412,0,0.49752448899999996,44,0,0.379180091,9000.0,4,0,2,0,2.0
59279,1,0.398446385,76,1,0.141287153,12010.0,12,0,2,0,0.0
118492,0,0.6924875009999999,40,0,0.45448728200000005,6250.0,9,0,2,0,1.0
32434,0,0.058172337000000005,57,0,0.192550466,16000.0,15,0,1,0,0.0
131294,0,0.335948316,53,0,1.030648079,9396.0,7,0,2,0,0.0
135497,0,0.329579135,51,0,0.257696469,10166.0,16,0,1,0,1.0
117522,0,0.07066655,43,0,0.420803783,2537.0,8,0,1,0,3.0
44365,0,0.573713143,36,0,0.26659261300000003,3600.0,3,0,0,0,1.0
106234,0,0.120481928,59,0,0.17279543,2800.0,7,0,0,0,1.0
95291,0,0.448777794,63,0,0.391885714,8749.0,12,0,2,0,1.0
48228,0,0.146311671,70,0,2201.0,,6,0,1,0,0.0
75475,0,0.033237299,62,0,0.118470382,4000.0,5,0,0,0,0.0
122685,0,0.171072647,36,0,0.9718670079999999,7428.0,18,0,4,0,2.0
13815,0,0.054039958,37,0,0.46960281,3700.0,8,0,1,0,0.0
69568,0,0.114452734,60,0,0.17749000199999998,5250.0,4,0,1,0,1.0
12737,0,0.641702827,56,0,1247.0,,8,0,0,0,
118407,0,0.41891621700000004,27,0,0.22659213399999997,5008.0,6,0,0,0,0.0
83401,0,0.052717202000000005,56,0,0.525618595,4000.0,13,0,1,0,2.0
136167,0,0.014562236000000001,64,0,34.0,,7,0,0,0,0.0
62650,0,0.6872051259999999,39,2,1287.0,,4,0,1,0,0.0
94309,0,0.022133052,57,0,0.319562101,7672.0,26,0,1,0,2.0
74118,0,0.05531812,66,0,42.0,,6,0,0,0,
5533,0,0.008319834,44,0,0.002649592,4528.0,4,0,0,0,0.0
117593,0,0.046795707,77,1,0.147668187,12500.0,14,0,0,0,0.0
5353,0,0.259435713,55,0,0.137772446,10001.0,10,0,0,0,1.0
32781,0,0.129886852,67,0,0.231332357,4097.0,6,0,1,0,0.0
109750,0,0.493789941,38,0,0.5412351360000001,5213.0,8,0,1,0,2.0
137529,0,0.077585116,53,0,18.0,,1,0,0,0,0.0
76332,0,0.575217516,71,2,1.1312828209999999,3998.0,16,0,1,0,0.0
34023,0,0.071081885,53,0,0.304169583,10000.0,15,0,2,0,2.0
60275,0,0.7682868959999999,76,0,0.656126482,4300.0,8,0,1,0,0.0
84810,0,0.04312548099999999,57,0,0.339026348,13700.0,11,1,2,0,0.0
73016,0,0.015459178999999998,69,0,0.17686585100000002,12500.0,9,0,1,0,0.0
138315,0,0.9418352720000001,41,0,0.227074915,6433.0,6,0,0,0,3.0
137787,0,0.51041054,29,0,0.10603918400000001,4950.0,6,0,0,0,1.0
109024,0,0.155230596,70,0,0.080994215,4666.0,4,0,0,0,0.0
91992,0,0.23758399100000002,42,0,0.319934003,6666.0,11,0,2,1,0.0
118130,0,0.037342283999999996,66,0,0.429324607,11000.0,7,0,1,0,0.0
7168,0,0.952629466,57,0,0.48059953,22550.0,17,0,2,0,0.0
56922,0,0.514242596,67,0,0.301449758,6000.0,3,0,1,0,1.0
134627,0,0.46346327200000004,53,0,0.407847082,9939.0,12,0,1,0,0.0
59597,0,0.150133428,68,1,0.318509039,6250.0,17,0,1,0,1.0
80492,0,0.271130202,72,0,0.21050718100000002,5500.0,11,0,0,0,1.0
131896,0,0.06940756,64,0,63.0,,3,0,0,0,1.0
87370,0,0.040935044,67,0,0.010453595,11000.0,9,0,0,0,0.0
106979,0,0.535728021,71,0,2571.0,,6,0,1,0,0.0
120792,0,0.0,27,0,0.0,3250.0,2,0,0,0,1.0
140608,0,0.650060954,44,0,0.624254153,6200.0,10,1,1,0,2.0
16461,0,0.133776344,74,0,0.0056497909999999995,77170.0,11,0,0,0,1.0
21996,0,0.043725384000000006,56,0,0.193748385,3870.0,5,0,1,0,1.0
65628,0,0.100519888,77,0,121.0,,2,0,0,0,
143077,0,0.062498437999999996,57,1,0.038747578,16000.0,5,0,0,0,3.0
114661,0,0.23006003100000003,42,0,0.335605854,11000.0,16,0,1,0,2.0
104757,0,0.086985052,61,0,0.51552795,7083.0,14,0,2,0,2.0
76693,0,0.070796213,61,0,0.221950678,4500.0,9,0,1,0,2.0
822,0,0.178964154,56,0,0.552930754,6772.0,6,0,1,0,1.0
149890,0,0.057492015,32,0,0.082367053,2500.0,2,0,0,0,0.0
112829,0,0.9999998999999999,31,0,379.0,0.0,3,0,0,0,0.0
126258,0,0.143740379,58,0,0.691601976,4250.0,12,0,3,0,0.0
16500,0,0.0,72,0,0.0,,3,0,0,0,0.0
121936,1,0.9999998999999999,22,0,212.0,,2,0,0,0,
76299,0,0.007132858000000001,73,0,59.0,,5,0,0,0,
590,0,0.0,51,0,0.238076192,10000.0,6,0,1,0,0.0
72843,0,0.39448723799999996,67,0,0.429990628,5334.0,12,0,2,0,1.0
17520,0,0.099224565,66,1,0.147177056,16666.0,11,0,1,0,1.0
79795,0,0.552684202,64,0,1688.0,,7,0,1,0,3.0
118792,0,8.329999999999999e-05,86,0,0.187339681,23000.0,4,0,1,0,0.0
2205,0,0.42843950700000005,59,0,0.434346035,7767.0,12,0,2,0,0.0
18791,0,0.191636513,51,0,0.22712881199999999,6000.0,9,0,0,0,0.0
1518,0,0.478720045,35,0,0.353107815,6000.0,7,0,1,0,0.0
23900,1,0.998423508,55,0,0.620213911,15800.0,10,0,2,0,0.0
47951,0,0.017168967,34,0,0.378599222,2569.0,8,0,1,0,2.0
77870,0,0.924566035,27,1,0.49233052899999996,2020.0,5,0,0,0,0.0
128917,0,0.007312676,59,1,0.44157467200000006,4800.0,6,0,1,0,0.0
36605,0,0.076313047,53,0,2897.0,,13,0,1,0,0.0
134083,0,0.099090703,48,0,0.355822089,2000.0,9,0,1,0,1.0
110035,0,0.237396133,73,0,0.757727873,3784.0,12,0,2,0,0.0
29860,0,0.5883904289999999,56,1,1.150253236,3553.0,18,0,1,0,0.0
135156,0,0.135232512,78,1,0.010447996999999999,12633.0,9,0,0,0,0.0
75234,0,0.041511552,48,0,0.20550474100000002,11916.0,14,0,1,0,0.0
77114,1,0.9999998999999999,56,0,0.15480427,1685.0,2,0,0,0,0.0
1882,0,0.000115738,60,0,0.008918315999999999,14800.0,5,0,0,0,1.0
127587,0,0.02612616,56,0,5013.0,,19,0,3,0,2.0
78257,0,0.793082818,47,0,0.503490691,6015.0,10,0,1,1,0.0
72121,0,0.31996958600000003,27,0,0.087560514,4750.0,4,0,0,0,1.0
68850,0,0.974288775,68,1,372.0,,6,0,0,0,
13929,0,0.846902795,46,1,0.487205004,7033.0,14,0,2,0,2.0
136987,0,0.0,69,0,0.0,0.0,3,0,0,0,0.0
123799,1,0.9999998999999999,32,0,40.0,,0,1,0,0,1.0
107092,1,0.073615289,34,0,0.336665334,2500.0,5,0,0,0,2.0
21882,0,0.47873623600000004,60,1,0.367552195,14416.0,20,0,3,0,0.0
22605,0,0.009833006,47,0,0.37785467100000003,4334.0,11,0,2,0,0.0
96675,0,0.0,63,0,0.502165945,3000.0,6,0,1,0,0.0
132103,0,0.523940141,53,0,1.0887822440000001,3333.0,9,0,1,0,2.0
75817,0,0.9667527709999999,62,0,0.746222092,10256.0,8,0,2,0,2.0
97494,0,0.000613622,62,0,0.42213592200000005,2574.0,11,0,1,0,0.0
89633,0,0.013127531999999999,49,0,0.003157562,3166.0,10,0,0,0,1.0
22961,0,0.0,38,0,0.7056233059999999,2951.0,6,0,1,0,0.0
108428,0,0.9999998999999999,26,0,0.172373081,4234.0,2,0,0,0,1.0
141736,1,0.599618425,38,1,0.18576284699999998,5000.0,10,0,0,1,1.0
75295,0,0.8969831070000001,33,0,0.531688643,4701.0,8,0,1,0,1.0
136210,0,0.017940649,36,0,0.48578569200000005,3200.0,6,0,1,0,3.0
84828,0,0.265379766,48,0,0.398561778,4588.0,11,0,1,0,1.0
127445,0,0.090223456,67,0,0.380381013,9500.0,8,0,2,0,0.0
27259,0,0.9812788509999999,43,0,0.36933983200000003,11284.0,13,0,2,0,3.0
100362,0,0.063283337,27,0,0.122329529,3416.0,8,0,0,0,0.0
69515,0,0.030731285,62,2,0.307046367,8216.0,11,0,2,0,1.0
52255,0,0.06883103900000001,51,0,0.097569385,5800.0,2,0,1,0,1.0
52154,0,0.33930658399999997,29,2,0.07524995599999999,5700.0,10,0,0,0,4.0
48516,0,0.347977153,42,0,0.449224466,6833.0,8,0,2,0,2.0
10938,0,0.535946712,40,0,0.40399946,7400.0,12,0,1,0,3.0
71844,0,0.038034356,66,0,0.156875403,4646.0,9,0,1,0,0.0
15314,1,0.779295208,51,2,0.18810378100000003,7245.0,7,1,0,1,3.0
9648,1,0.9999998999999999,30,0,0.0,,1,0,0,0,0.0
8609,0,0.99830017,64,0,0.26946701,5046.0,6,0,1,0,0.0
94551,0,0.271564858,54,0,2.28047968,1500.0,16,0,2,0,0.0
60630,0,0.696391237,34,0,0.134173165,5000.0,9,0,1,0,3.0
60291,0,0.649614679,35,0,0.158822166,8625.0,7,0,1,0,3.0
127776,0,0.929024906,64,0,1591.0,,5,0,0,0,0.0
71478,0,0.012555277,51,0,0.297425644,4000.0,7,0,2,0,1.0
137409,0,0.0,47,1,0.42689530700000006,3323.0,7,0,1,0,2.0
27240,0,0.301566145,62,1,0.251054612,8770.0,10,0,1,0,1.0
14061,0,0.990376203,46,1,0.338216355,6211.0,7,0,0,0,1.0
48773,0,0.0,48,0,0.0,9512.0,4,0,0,0,0.0
51321,0,0.004810724000000001,81,0,0.00532978,1500.0,11,0,0,0,0.0
34441,0,0.01203187,65,0,1091.0,,2,0,1,0,
93198,0,0.23423393399999998,74,0,0.466435421,4900.0,12,0,1,0,1.0
123522,0,0.775850332,39,0,0.46206518799999996,3650.0,9,0,0,0,1.0
53243,1,0.9999998999999999,58,0,0.0,,1,1,0,2,0.0
47003,0,0.88644209,31,1,0.08535178800000001,2600.0,7,0,0,0,0.0
116943,0,0.049864487,33,0,0.391576053,8000.0,17,0,2,0,3.0
141590,0,0.9999998999999999,45,0,0.0,3600.0,0,0,0,0,1.0
139609,0,0.0,28,0,0.063385398,5505.0,6,0,0,0,1.0
74713,0,0.0,24,0,0.148925537,2000.0,2,0,0,0,2.0
10704,0,0.311765839,36,1,0.585927613,3950.0,15,0,2,0,3.0
95334,0,0.243738697,54,9,0.49694362700000005,4416.0,30,0,1,2,1.0
17300,0,0.502939399,52,0,0.31379719300000003,10117.0,12,0,1,1,3.0
47866,0,0.0,40,1,0.0,8375.0,4,0,0,0,0.0
75398,0,0.8923516429999999,72,1,0.41597337799999995,600.0,2,0,0,1,0.0
87434,0,0.265535285,61,0,0.24571722699999998,13600.0,16,0,2,0,1.0
91928,0,0.455433284,54,0,0.116576685,5000.0,4,0,0,0,0.0
1032,0,0.14938018,54,1,0.428758481,8400.0,14,0,1,0,1.0
33786,0,0.24443232399999998,33,0,0.106616585,3460.0,6,0,0,0,0.0
13685,0,0.940580511,47,0,0.178252671,7954.0,5,0,0,0,4.0
115322,0,0.076857297,64,0,0.20073681399999999,11128.0,9,0,1,0,0.0
