step,customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
131,'C1496334304','2','F','28007','M1823072687','28007','es_transportation',54.87,0
43,'C301422123','3','M','28007','M348934600','28007','es_transportation',13.73,0
11,'C1209363182','3','F','28007','M348934600','28007','es_transportation',1.3,0
151,'C1718318682','1','F','28007','M1823072687','28007','es_transportation',2.08,0
156,'C1899748276','5','F','28007','M348934600','28007','es_transportation',33.28,0
163,'C1101213728','2','M','28007','M1913465890','28007','es_health',16.81,0
42,'C170002529','2','F','28007','M348934600','28007','es_transportation',2.14,0
59,'C19820082','5','F','28007','M348934600','28007','es_transportation',58.39,0
158,'C1693925346','4','F','28007','M1823072687','28007','es_transportation',38.4,0
159,'C1267749701','2','F','28007','M1823072687','28007','es_transportation',52.54,0
10,'C638163213','1','F','28007','M348934600','28007','es_transportation',39.44,0
94,'C846889180','5','M','28007','M1823072687','28007','es_transportation',0.04,0
79,'C1160421902','3','M','28007','M1823072687','28007','es_transportation',34.13,0
179,'C91915601','4','M','28007','M1823072687','28007','es_transportation',5.86,0
137,'C1342037956','5','F','28007','M1823072687','28007','es_transportation',16.9,0
39,'C1077245673','4','F','28007','M348934600','28007','es_transportation',20.73,0
145,'C1087227796','2','M','28007','M1823072687','28007','es_transportation',1.95,0
149,'C599675908','2','M','28007','M1053599405','28007','es_health',126.24,0
88,'C1512444326','3','F','28007','M1823072687','28007','es_transportation',21.36,0
139,'C885283469','1','F','28007','M1823072687','28007','es_transportation',50.95,0
175,'C970603000','5','M','28007','M348934600','28007','es_transportation',16.25,0
62,'C1135201785','4','M','28007','M1823072687','28007','es_transportation',16.66,0
152,'C923543549','4','F','28007','M1823072687','28007','es_transportation',8.13,0
80,'C698318224','2','F','28007','M348934600','28007','es_transportation',47.3,0
24,'C1625937550','2','F','28007','M348934600','28007','es_transportation',16.67,0
152,'C1909173090','5','F','28007','M348934600','28007','es_transportation',31.97,0
117,'C1591612680','2','M','28007','M1823072687','28007','es_transportation',21.51,0
74,'C186769596','2','F','28007','M1823072687','28007','es_transportation',29.65,0
118,'C1539370210','3','M','28007','M1823072687','28007','es_transportation',23.52,0
88,'C949116847','3','M','28007','M1823072687','28007','es_transportation',10.37,0
81,'C2114634161','3','F','28007','M348934600','28007','es_transportation',7.81,0
115,'C1440755608','1','M','28007','M1823072687','28007','es_transportation',25.5,0
55,'C1962407385','2','M','28007','M209847108','28007','es_wellnessandbeauty',70.88,0
133,'C343982358','6','M','28007','M1823072687','28007','es_transportation',8.24,0
110,'C1886601622','3','M','28007','M348934600','28007','es_transportation',5.31,0
41,'C158319863','5','F','28007','M348934600','28007','es_transportation',13.62,0
146,'C2104185147','2','F','28007','M1823072687','28007','es_transportation',32.36,0
163,'C1903856065','1','M','28007','M348934600','28007','es_transportation',16.97,0
81,'C722399783','4','M','28007','M85975013','28007','es_food',19.01,0
133,'C208889378','4','M','28007','M348934600','28007','es_transportation',7.02,0
168,'C1407767965','3','F','28007','M1823072687','28007','es_transportation',10.51,0
169,'C967677653','4','F','28007','M85975013','28007','es_food',65.23,0
126,'C1913314890','3','F','28007','M1823072687','28007','es_transportation',49.64,0
70,'C806399525','2','F','28007','M855959430','28007','es_hyper',355.02,1
13,'C1904362781','3','F','28007','M1823072687','28007','es_transportation',51.84,0
21,'C1033848759','4','M','28007','M348934600','28007','es_transportation',8.24,0
21,'C1652856443','2','M','28007','M1823072687','28007','es_transportation',27.16,0
119,'C135434041','4','F','28007','M1823072687','28007','es_transportation',27.45,0
68,'C285580881','2','M','28007','M348934600','28007','es_transportation',72.9,0
82,'C1284214182','1','F','28007','M348934600','28007','es_transportation',33.93,0
120,'C1047521541','5','M','28007','M348934600','28007','es_transportation',12.04,0
19,'C1182534509','2','F','28007','M85975013','28007','es_food',1.85,0
66,'C82079505','2','M','28007','M1823072687','28007','es_transportation',52.2,0
4,'C1368210201','2','F','28007','M348934600','28007','es_transportation',12.55,0
147,'C582479974','2','M','28007','M348934600','28007','es_transportation',20.84,0
144,'C1701338775','5','F','28007','M1823072687','28007','es_transportation',29.23,0
94,'C311783581','3','M','28007','M1823072687','28007','es_transportation',42.16,0
81,'C210584188','4','M','28007','M1823072687','28007','es_transportation',42.97,0
84,'C1480193980','4','F','28007','M348934600','28007','es_transportation',35.14,0
157,'C353985741','2','M','28007','M209847108','28007','es_wellnessandbeauty',91.97,0
118,'C1478081031','4','F','28007','M85975013','28007','es_food',19.08,0
116,'C44857022','4','F','28007','M1823072687','28007','es_transportation',10.16,0
85,'C1679430600','4','M','28007','M1823072687','28007','es_transportation',31.5,0
29,'C1801270098','3','M','28007','M1823072687','28007','es_transportation',0.77,0
138,'C1236509536','4','F','28007','M1823072687','28007','es_transportation',0.73,0
146,'C1237709469','1','F','28007','M348934600','28007','es_transportation',57.2,0
61,'C1309194397','4','F','28007','M348934600','28007','es_transportation',62.04,0
5,'C837031785','3','F','28007','M348934600','28007','es_transportation',24.91,0
112,'C90150703','2','F','28007','M348934600','28007','es_transportation',5.76,0
104,'C419087520','2','M','28007','M348934600','28007','es_transportation',28.3,0
25,'C76052944','3','M','28007','M348934600','28007','es_transportation',4.98,0
176,'C282166299','4','F','28007','M348934600','28007','es_transportation',34.37,0
56,'C922544599','3','F','28007','M348934600','28007','es_transportation',17.09,0
29,'C1158875335','3','M','28007','M348934600','28007','es_transportation',16.64,0
60,'C492776916','2','M','28007','M1823072687','28007','es_transportation',1.77,0
42,'C879614402','1','M','28007','M348934600','28007','es_transportation',41.52,0
37,'C422003518','5','F','28007','M348934600','28007','es_transportation',36.17,0
152,'C1568308501','3','M','28007','M85975013','28007','es_food',6.73,0
93,'C1027777422','2','M','28007','M85975013','28007','es_food',91.73,0
11,'C2063978670','2','M','28007','M348934600','28007','es_transportation',22.64,0
95,'C1491844959','1','F','28007','M85975013','28007','es_food',14.31,0
148,'C1708261114','4','F','28007','M1823072687','28007','es_transportation',49.03,0
153,'C407219337','3','M','28007','M85975013','28007','es_food',69.48,0
164,'C100045114','4','M','28007','M1823072687','28007','es_transportation',11.7,0
81,'C1408489165','2','M','28007','M1823072687','28007','es_transportation',15.21,0
156,'C1373640509','2','M','28007','M1823072687','28007','es_transportation',36.22,0
78,'C1694165271','2','M','28007','M348934600','28007','es_transportation',12.62,0
145,'C1679796651','4','M','28007','M1313686961','28007','es_contents',117.82,0
25,'C1952969809','4','F','28007','M348934600','28007','es_transportation',20.17,0
13,'C155920620','2','M','28007','M348934600','28007','es_transportation',20.69,0
40,'C261398093','3','F','28007','M1946091778','28007','es_wellnessandbeauty',112.97,0
171,'C1679033854','2','F','28007','M1823072687','28007','es_transportation',34.99,0
134,'C606355103','4','F','28007','M1053599405','28007','es_health',111.84,0
95,'C570913468','1','F','28007','M1823072687','28007','es_transportation',48.52,0
69,'C1180570487','6','F','28007','M348934600','28007','es_transportation',30.38,0
99,'C793132240','4','F','28007','M348934600','28007','es_transportation',45.05,0
69,'C961738915','2','M','28007','M85975013','28007','es_food',15.79,0
162,'C858160484','0','M','28007','M1823072687','28007','es_transportation',5.6,0
115,'C2075699398','3','F','28007','M1823072687','28007','es_transportation',44.31,0
146,'C437189630','4','F','28007','M1823072687','28007','es_transportation',27.16,0
167,'C1089903335','3','M','28007','M1823072687','28007','es_transportation',52.59,0
158,'C76313164','3','F','28007','M1823072687','28007','es_transportation',48.33,0
127,'C1440811710','5','M','28007','M1823072687','28007','es_transportation',27.88,0
28,'C289617636','2','M','28007','M1823072687','28007','es_transportation',41.29,0
168,'C577335130','4','M','28007','M348934600','28007','es_transportation',57.87,0
39,'C1147125608','2','M','28007','M348934600','28007','es_transportation',4.49,0
24,'C954150626','6','F','28007','M348934600','28007','es_transportation',5.4,0
117,'C1350082938','3','M','28007','M1823072687','28007','es_transportation',59.32,0
83,'C1612832553','1','F','28007','M348934600','28007','es_transportation',3.53,0
31,'C347453747','5','F','28007','M85975013','28007','es_food',57.13,0
175,'C428728055','1','F','28007','M1823072687','28007','es_transportation',28.16,0
137,'C2027052970','5','M','28007','M348934600','28007','es_transportation',33.46,0
166,'C1643168823','1','F','28007','M1823072687','28007','es_transportation',0.37,0
71,'C179390259','4','F','28007','M1353266412','28007','es_hotelservices',290.72,1
110,'C1452354279','3','M','28007','M1823072687','28007','es_transportation',43.93,0
109,'C1977058282','2','F','28007','M348934600','28007','es_transportation',35.82,0
80,'C267009229','3','F','28007','M1823072687','28007','es_transportation',4.91,0
36,'C1952109278','1','M','28007','M1823072687','28007','es_transportation',37.53,0
110,'C487243829','3','M','28007','M348934600','28007','es_transportation',44.96,0
112,'C1434797923','3','M','28007','M1823072687','28007','es_transportation',65.77,0
12,'C1437099450','1','F','28007','M1823072687','28007','es_transportation',9.42,0
151,'C1872482068','4','M','28007','M1823072687','28007','es_transportation',33.51,0
99,'C362654279','2','F','28007','M1823072687','28007','es_transportation',58.3,0
117,'C743934970','2','F','28007','M209847108','28007','es_wellnessandbeauty',26.53,0
24,'C1283110336','1','M','28007','M2011752106','28007','es_hotelservices',512.4,1
92,'C1289081546','4','F','28007','M1823072687','28007','es_transportation',6.83,0
118,'C1087747329','2','M','28007','M85975013','28007','es_food',31.45,0
23,'C1483054025','1','F','28007','M348934600','28007','es_transportation',7.53,0
111,'C546000387','6','M','28007','M85975013','28007','es_food',30.71,0
165,'C1688560702','2','F','28007','M348934600','28007','es_transportation',17.56,0
133,'C1918953803','2','F','28007','M1823072687','28007','es_transportation',24.33,0
23,'C1047374909','6','F','28007','M348934600','28007','es_transportation',23.31,0
42,'C422003518','5','F','28007','M348934600','28007','es_transportation',26.78,0
30,'C1962291095','2','M','28007','M348934600','28007','es_transportation',2.51,0
13,'C777863522','5','F','28007','M840466850','28007','es_tech',74.54,0
86,'C538394574','2','M','28007','M1823072687','28007','es_transportation',51.34,0
155,'C281474709','5','F','28007','M348934600','28007','es_transportation',26.81,0
95,'C574289698','3','M','28007','M1913465890','28007','es_health',172.13,0
88,'C669906110','3','F','28007','M1823072687','28007','es_transportation',4.77,0
99,'C665247956','4','M','28007','M2011752106','28007','es_hotelservices',192.08,1
95,'C1514973352','2','F','28007','M1823072687','28007','es_transportation',31.07,0
71,'C707234445','2','M','28007','M1946091778','28007','es_wellnessandbeauty',25.29,0
66,'C1546278193','2','F','28007','M151143676','28007','es_barsandrestaurants',3.7,0
80,'C161678291','3','F','28007','M1823072687','28007','es_transportation',12.41,0
104,'C1152356495','3','F','28007','M1913465890','28007','es_health',205.83,0
100,'C2079384186','2','F','28007','M348934600','28007','es_transportation',29.5,0
65,'C570277915','2','F','28007','M348934600','28007','es_transportation',11.53,0
14,'C551080865','2','F','28007','M348934600','28007','es_transportation',23.99,0
49,'C1838285576','3','M','28007','M348934600','28007','es_transportation',31.45,0
111,'C1319350044','3','M','28007','M1823072687','28007','es_transportation',8.07,0
65,'C2112631749','2','F','28007','M348934600','28007','es_transportation',3.75,0
127,'C1364381627','3','M','28007','M85975013','28007','es_food',59.87,0
145,'C911735174','3','M','28007','M348934600','28007','es_transportation',21.47,0
160,'C1474976180','2','F','28007','M348934600','28007','es_transportation',5.69,0
108,'C472989518','3','M','28007','M78078399','28007','es_wellnessandbeauty',61.32,0
30,'C2016264883','1','M','28007','M1823072687','28007','es_transportation',57.75,0
170,'C858160484','0','M','28007','M1823072687','28007','es_transportation',15.98,0
68,'C1940951230','2','F','28007','M85975013','28007','es_food',27.65,0
49,'C371812005','2','M','28007','M1946091778','28007','es_wellnessandbeauty',42.03,0
61,'C825969892','2','M','28007','M1823072687','28007','es_transportation',28.41,0
135,'C427983732','4','F','28007','M840466850','28007','es_tech',79.2,0
75,'C1090528803','3','F','28007','M1823072687','28007','es_transportation',33.53,0
173,'C72452640','2','F','28007','M1053599405','28007','es_health',31.44,0
172,'C1660830591','1','F','28007','M85975013','28007','es_food',33.63,0
170,'C1338020899','3','M','28007','M349281107','28007','es_fashion',26.77,0
66,'C725307945','2','M','28007','M348934600','28007','es_transportation',2.61,0
142,'C735039923','3','F','28007','M85975013','28007','es_food',55.94,0
12,'C1017469037','2','M','28007','M209847108','28007','es_wellnessandbeauty',29.43,0
97,'C1433092877','3','F','28007','M1946091778','28007','es_wellnessandbeauty',108.79,0
