SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,effort,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.697470446,44,0,"(12.67, 3296.64]",,9,0,1,0,3.0
0,0.6481337970000001,56,0,"(0.00134, 0.00214]",21800.0,8,0,1,0,1.0
0,0.518651241,53,0,"(0.00134, 0.00214]",5323.0,8,0,0,0,0.0
0,0.141341194,46,0,"(0.00649, 0.04]",6000.0,15,0,3,0,1.0
0,0.044776119,57,0,"(0.000309, 0.00134]",7260.0,10,0,1,0,0.0
0,0.180170123,62,0,"(0.00214, 0.00287]",9875.0,12,0,1,0,2.0
0,0.07605440200000001,51,0,"(0.00649, 0.04]",750.0,13,0,1,0,2.0
0,0.009925681,79,0,"(0.04, 12.67]",,8,0,0,0,0.0
0,0.001226823,73,0,"(12.67, 3296.64]",,9,0,5,0,0.0
0,0.149185708,55,0,"(0.00649, 0.04]",1400.0,19,0,0,0,1.0
0,0.15477691,30,0,"(0.00367, 0.00468]",2469.0,6,0,0,0,0.0
0,0.053761543,28,0,"(-0.001, 0.000309]",3600.0,5,0,0,0,0.0
1,0.9999999,42,0,"(0.00649, 0.04]",1200.0,2,0,1,0,2.0
0,0.109578084,35,0,"(0.00649, 0.04]",2140.0,3,0,2,0,0.0
0,0.138460936,64,0,"(0.00287, 0.00367]",8750.0,14,0,1,0,1.0
1,0.983351831,37,2,"(0.00287, 0.00367]",7000.0,5,0,3,0,1.0
0,0.001369825,50,0,"(12.67, 3296.64]",,3,0,1,0,1.0
0,0.06802999900000001,40,0,"(0.00134, 0.00214]",7083.0,4,0,1,0,3.0
0,0.9999999,25,0,"(-0.001, 0.000309]",,1,0,0,0,0.0
1,0.11159557,44,0,"(0.00649, 0.04]",8300.0,12,0,2,0,1.0
0,0.9999999,46,0,"(0.04, 12.67]",,1,0,0,0,0.0
0,0.173983497,64,0,"(0.00134, 0.00214]",4810.0,7,0,0,0,0.0
0,0.0,40,0,"(0.00367, 0.00468]",6301.0,5,0,1,0,4.0
0,0.6489310229999999,64,0,"(0.00287, 0.00367]",10005.0,11,0,0,0,0.0
0,0.9999999,66,0,"(0.00367, 0.00468]",3000.0,3,0,1,0,1.0
0,0.233551954,63,0,"(0.000309, 0.00134]",3882.0,5,0,0,0,0.0
0,0.0,80,0,"(12.67, 3296.64]",,4,0,1,0,0.0
0,0.008736193,67,0,"(12.67, 3296.64]",,9,0,1,0,
0,0.320812359,48,0,"(12.67, 3296.64]",,23,0,2,0,2.0
0,0.002862151,76,0,"(0.00134, 0.00214]",4000.0,7,0,1,0,0.0
0,0.018146675,54,0,"(0.000309, 0.00134]",10825.0,13,0,1,0,1.0
0,0.377734261,41,0,"(0.00134, 0.00214]",2500.0,6,0,0,0,0.0
0,0.010661108999999998,75,0,"(0.04, 12.67]",,12,0,0,0,0.0
0,0.003499891,30,0,"(-0.001, 0.000309]",4666.0,7,0,0,0,0.0
0,0.0,59,0,"(12.67, 3296.64]",,13,0,2,0,0.0
0,0.020189515,85,0,"(0.04, 12.67]",,6,0,0,0,
0,0.035448228,65,0,"(0.000309, 0.00134]",2714.0,9,0,0,0,1.0
0,0.024726523,60,0,"(-0.001, 0.000309]",4650.0,3,0,0,0,0.0
0,0.00823481,49,0,"(0.00287, 0.00367]",5494.0,6,0,1,0,2.0
0,0.776684962,47,3,"(0.00649, 0.04]",5417.0,20,0,4,0,3.0
0,0.0,65,1,"(0.00468, 0.00649]",4800.0,12,0,1,0,0.0
1,1.03419253,34,1,"(0.00649, 0.04]",5500.0,14,1,1,4,1.0
0,0.274270456,57,0,"(0.00287, 0.00367]",2505.0,11,0,1,0,1.0
0,0.037902844,49,0,"(0.00367, 0.00468]",7025.0,7,0,2,0,0.0
0,0.9999999,52,0,"(12.67, 3296.64]",,1,0,1,0,
0,0.051090947000000005,42,0,"(0.04, 12.67]",,12,0,1,0,4.0
0,0.7470556490000001,46,0,"(0.00468, 0.00649]",6250.0,8,0,1,0,0.0
0,0.7856300209999999,30,0,"(0.00287, 0.00367]",2763.0,7,0,0,0,0.0
0,0.08628822800000001,49,0,"(0.00649, 0.04]",1750.0,7,0,2,0,1.0
0,0.008967163,36,0,"(0.00367, 0.00468]",6000.0,7,0,2,0,0.0
0,0.084323251,47,0,"(0.00214, 0.00287]",6240.0,11,0,0,0,2.0
0,0.015798947,90,0,"(-0.001, 0.000309]",2575.0,5,0,0,0,0.0
0,0.117413912,60,1,"(0.00214, 0.00287]",5500.0,8,0,2,0,0.0
0,0.301017198,56,0,"(0.000309, 0.00134]",4000.0,3,0,0,0,0.0
0,0.175856226,45,1,"(0.00367, 0.00468]",3580.0,8,0,1,0,3.0
0,0.9999999,43,1,"(0.000309, 0.00134]",4000.0,1,0,0,0,1.0
0,0.25244973800000003,63,0,"(12.67, 3296.64]",,14,0,2,0,1.0
0,0.8978336109999999,27,1,"(0.00134, 0.00214]",1500.0,5,0,0,0,0.0
0,0.06515761,51,0,"(0.00367, 0.00468]",5075.0,9,0,2,0,0.0
0,0.29971902,66,0,"(0.00134, 0.00214]",11499.0,12,0,1,0,1.0
0,0.157513699,53,0,"(0.00367, 0.00468]",2400.0,9,0,1,0,0.0
0,0.11928232,34,0,"(12.67, 3296.64]",,5,0,1,0,0.0
0,0.048171257,37,0,"(0.00287, 0.00367]",1820.0,6,0,0,0,2.0
0,0.18901622,49,0,"(0.00214, 0.00287]",8500.0,6,0,2,0,2.0
0,0.112998954,63,0,"(0.000309, 0.00134]",7833.0,15,0,0,0,0.0
0,0.9999999,35,0,"(0.00649, 0.04]",4250.0,8,0,2,0,0.0
0,0.874140732,54,0,"(0.000309, 0.00134]",6807.0,9,0,0,0,2.0
0,0.021767141,45,0,"(0.00287, 0.00367]",7916.0,13,0,2,0,1.0
0,0.444981709,68,0,"(0.00367, 0.00468]",4200.0,10,0,0,0,0.0
0,0.969722936,27,0,"(0.000309, 0.00134]",7072.0,13,0,0,0,0.0
0,0.041764092,78,0,"(12.67, 3296.64]",,8,0,1,0,0.0
0,0.08577296699999999,56,0,"(-0.001, 0.000309]",8333.0,4,0,0,0,0.0
0,0.040065776,37,0,"(0.00287, 0.00367]",6500.0,8,0,2,1,0.0
0,0.993128068,29,0,"(0.000309, 0.00134]",7888.0,7,0,0,0,0.0
0,0.033806009,64,0,"(0.000309, 0.00134]",8756.0,18,0,0,0,0.0
0,0.0,29,0,"(0.04, 12.67]",,5,0,0,0,0.0
0,0.007731535,75,0,"(0.000309, 0.00134]",13761.0,16,0,1,0,0.0
1,0.9999999,71,2,"(12.67, 3296.64]",,7,3,1,0,0.0
0,0.202593373,72,0,"(0.00468, 0.00649]",5200.0,16,0,2,0,0.0
0,0.107037836,49,0,"(0.00214, 0.00287]",10267.0,5,0,2,0,1.0
0,0.637727045,35,0,"(12.67, 3296.64]",,11,0,5,0,0.0
0,0.019143973,50,0,"(12.67, 3296.64]",,12,0,2,0,3.0
0,0.817460194,60,0,"(0.00367, 0.00468]",9250.0,10,0,2,0,0.0
0,0.0,48,0,"(12.67, 3296.64]",,5,0,1,0,0.0
1,0.454670803,30,0,"(0.000309, 0.00134]",2080.0,6,3,0,0,0.0
0,0.9999999,60,0,"(0.04, 12.67]",,1,0,0,0,0.0
0,0.199935355,48,0,"(0.00649, 0.04]",5000.0,10,0,3,0,1.0
0,0.5401769479999999,47,0,"(0.000309, 0.00134]",2200.0,1,0,0,0,0.0
0,0.00863211,60,0,"(-0.001, 0.000309]",6500.0,6,0,0,0,0.0
0,0.006159548000000001,58,0,"(0.00367, 0.00468]",12000.0,14,0,2,0,2.0
0,0.26929576,62,0,"(0.00468, 0.00649]",3750.0,16,0,1,0,3.0
0,0.07224742,51,0,"(12.67, 3296.64]",,8,0,2,0,2.0
0,0.174280147,51,0,"(0.00134, 0.00214]",10566.0,9,0,1,0,0.0
0,0.9999999,25,0,"(0.00367, 0.00468]",1640.0,2,0,0,0,0.0
0,0.933213357,60,0,"(12.67, 3296.64]",,7,0,2,0,0.0
0,0.413273216,58,1,"(0.00214, 0.00287]",20750.0,21,0,1,0,0.0
0,0.101642504,61,0,"(0.00287, 0.00367]",7083.0,13,0,2,0,2.0
0,0.171599065,31,0,"(-0.001, 0.000309]",6083.0,6,0,0,0,0.0
0,0.255487545,68,0,"(0.000309, 0.00134]",3416.0,7,0,0,0,0.0
0,0.100511414,69,0,"(0.00367, 0.00468]",10200.0,11,0,2,0,0.0
0,0.439718676,53,0,"(0.00468, 0.00649]",1560.0,5,0,1,0,0.0
0,0.003409238,94,0,"(0.04, 12.67]",,13,0,0,0,0.0
0,0.012491923,64,0,"(0.000309, 0.00134]",5833.0,8,0,1,0,3.0
0,0.040139197,72,0,"(12.67, 3296.64]",,6,0,1,0,1.0
0,0.16369088699999998,42,1,"(0.00468, 0.00649]",4872.0,12,0,1,0,1.0
0,0.021075074,47,0,"(0.000309, 0.00134]",7003.0,5,0,0,0,3.0
0,0.30839256800000003,65,1,"(0.00134, 0.00214]",6100.0,6,0,2,0,0.0
0,0.031176386,67,0,"(0.000309, 0.00134]",5000.0,15,0,0,0,0.0
0,0.088747359,47,0,"(0.000309, 0.00134]",8885.0,9,0,0,0,1.0
0,0.182204687,40,0,"(0.00214, 0.00287]",6809.0,5,0,1,0,3.0
0,0.967650376,60,0,"(12.67, 3296.64]",,15,0,2,0,0.0
1,0.793174767,44,1,"(0.04, 12.67]",,2,1,0,0,0.0
0,0.9999999,84,0,"(12.67, 3296.64]",,2,0,1,0,0.0
1,1.0085156,59,1,"(0.00649, 0.04]",5633.0,23,0,4,0,0.0
0,1.774394464,47,2,"(0.00367, 0.00468]",12500.0,14,0,2,0,2.0
0,0.030484758,45,1,"(0.000309, 0.00134]",3500.0,2,1,0,0,0.0
0,0.0,22,0,"(-0.001, 0.000309]",,1,0,0,0,0.0
0,0.01039792,44,0,"(0.00214, 0.00287]",15740.0,10,0,2,0,1.0
0,0.093555221,47,0,"(0.00214, 0.00287]",6460.0,24,0,1,0,3.0
0,0.011679691,83,0,"(0.000309, 0.00134]",5689.0,7,0,0,0,0.0
0,0.46183545,37,0,"(0.00287, 0.00367]",4500.0,9,0,0,0,2.0
0,0.045174276,51,0,"(-0.001, 0.000309]",8080.0,4,0,0,0,0.0
0,0.231458951,41,0,"(0.00287, 0.00367]",8500.0,4,0,1,0,1.0
0,0.5331925999999999,40,0,"(0.00649, 0.04]",1333.0,6,0,1,0,1.0
0,0.013565296,61,1,"(0.04, 12.67]",,7,0,1,0,0.0
0,0.47017942,39,0,"(0.04, 12.67]",,5,0,0,0,0.0
0,0.180213038,72,1,"(0.00367, 0.00468]",4089.0,10,1,0,2,0.0
0,0.067702032,52,0,"(12.67, 3296.64]",,4,0,1,0,0.0
0,0.043296241,46,0,"(0.00367, 0.00468]",5100.0,6,0,2,0,0.0
0,0.13164182,49,0,"(0.00468, 0.00649]",9833.0,27,0,3,0,2.0
0,0.270617502,54,0,"(0.000309, 0.00134]",5347.0,6,0,0,0,1.0
0,0.147123525,41,0,"(0.00367, 0.00468]",6400.0,5,0,1,0,2.0
0,0.036413632,59,0,"(0.04, 12.67]",,2,0,0,0,
0,0.5034996110000001,22,0,"(0.000309, 0.00134]",1500.0,2,0,0,0,0.0
0,0.069457406,32,0,"(0.04, 12.67]",,6,0,0,0,0.0
0,0.068809556,56,0,"(12.67, 3296.64]",,16,0,1,0,1.0
0,0.651210307,54,1,"(0.00287, 0.00367]",12404.0,9,0,2,1,2.0
0,0.15664420199999998,58,0,"(0.00468, 0.00649]",6461.0,17,0,3,0,1.0
0,0.697389745,30,0,"(0.00287, 0.00367]",4712.0,6,0,0,0,2.0
0,0.065871415,31,0,"(0.00287, 0.00367]",5750.0,5,0,1,0,0.0
0,0.047630098,50,0,"(0.000309, 0.00134]",10000.0,8,0,1,0,3.0
0,0.066625575,54,1,"(0.00287, 0.00367]",9231.0,19,0,2,0,0.0
0,0.299948517,33,1,"(0.00367, 0.00468]",2746.0,11,0,0,0,1.0
0,0.802993617,42,1,"(0.00468, 0.00649]",9178.0,9,0,1,0,3.0
0,0.126419541,69,0,"(-0.001, 0.000309]",2500.0,4,0,0,0,0.0
0,0.244450035,34,0,"(0.00287, 0.00367]",4900.0,6,0,2,0,0.0
0,0.079384123,57,0,"(-0.001, 0.000309]",8250.0,3,0,0,0,0.0
0,0.402457356,36,1,"(0.00468, 0.00649]",3500.0,7,0,2,0,2.0
0,0.124819448,47,0,"(0.00214, 0.00287]",17000.0,12,0,3,0,1.0
0,0.147557062,49,0,"(12.67, 3296.64]",,16,0,1,0,0.0
0,0.055105149000000006,48,0,"(0.00367, 0.00468]",11300.0,10,0,1,0,1.0
0,0.101012576,51,0,"(0.00287, 0.00367]",12500.0,21,0,2,0,1.0
0,0.11103422,73,0,"(0.00214, 0.00287]",4882.0,5,0,1,0,0.0
0,0.394263801,35,1,"(0.00134, 0.00214]",8409.0,12,0,0,0,3.0
0,0.44264181,56,1,"(0.000309, 0.00134]",12083.0,11,0,0,0,0.0
0,0.547690583,46,0,"(0.00367, 0.00468]",9000.0,18,0,1,0,3.0
0,0.082147946,37,0,"(0.00134, 0.00214]",30000.0,6,0,2,0,0.0
1,0.01557659,80,0,"(0.00287, 0.00367]",3665.0,11,0,2,0,1.0
0,0.31128664100000003,53,0,"(0.00214, 0.00287]",14041.0,9,0,1,0,0.0
0,0.040018666,64,0,"(0.00134, 0.00214]",24500.0,10,0,2,0,0.0
0,0.042591482,80,0,"(12.67, 3296.64]",,5,0,1,0,0.0
0,0.00222607,52,0,"(0.00287, 0.00367]",7300.0,9,0,1,0,1.0
0,0.129297414,52,0,"(-0.001, 0.000309]",12000.0,6,0,0,0,3.0
0,0.741251326,57,0,"(0.04, 12.67]",,10,2,0,0,
0,0.041453289,70,0,"(0.00214, 0.00287]",7493.0,6,0,2,0,0.0
0,0.06457062599999999,78,0,"(0.00214, 0.00287]",7500.0,7,0,2,0,0.0
0,0.00447991,74,0,"(0.04, 12.67]",6000.0,6,0,0,0,0.0
0,0.054573405,42,1,"(0.00649, 0.04]",5000.0,8,1,4,0,2.0
0,0.9999999,41,0,"(-0.001, 0.000309]",12958.0,1,0,0,0,0.0
0,0.0,46,0,"(0.00134, 0.00214]",3346.0,5,0,1,0,0.0
0,0.397088289,50,0,"(0.00214, 0.00287]",5560.0,5,0,1,0,1.0
0,0.405837665,28,0,"(0.04, 12.67]",,1,0,0,0,
0,0.0,38,0,"(12.67, 3296.64]",0.0,2,0,0,0,0.0
0,0.9999999,42,0,"(0.04, 12.67]",,3,0,0,0,0.0
0,0.027821893,70,0,"(-0.001, 0.000309]",4000.0,6,0,0,0,0.0
0,0.170850169,74,0,"(0.000309, 0.00134]",3600.0,5,0,0,0,0.0
0,0.00323581,31,0,"(0.00367, 0.00468]",4500.0,5,0,1,0,2.0
0,0.604387152,44,0,"(0.00649, 0.04]",1800.0,11,0,1,0,3.0
0,0.415806945,61,1,"(0.00287, 0.00367]",9900.0,28,0,2,0,0.0
0,1.040321603,41,1,"(0.00649, 0.04]",8276.0,12,0,2,0,1.0
1,0.484653819,59,0,"(0.000309, 0.00134]",7900.0,4,0,0,0,1.0
0,0.009011366,42,0,"(12.67, 3296.64]",,10,0,2,0,
0,0.121148436,55,0,"(-0.001, 0.000309]",8000.0,3,0,0,0,1.0
0,0.000364365,58,0,"(0.000309, 0.00134]",5416.0,6,0,0,0,0.0
0,0.008854352,51,0,"(0.00287, 0.00367]",6850.0,12,0,1,0,4.0
0,0.053834571,69,0,"(-0.001, 0.000309]",10416.0,11,0,0,0,0.0
0,0.017313375,54,0,"(0.000309, 0.00134]",2000.0,10,0,0,0,2.0
0,0.0,32,0,"(-0.001, 0.000309]",,7,0,0,0,0.0
0,0.172614212,50,0,"(0.00134, 0.00214]",9500.0,2,0,1,0,2.0
0,0.003184673,34,0,"(-0.001, 0.000309]",8000.0,9,0,0,0,0.0
0,0.031248698,80,0,"(-0.001, 0.000309]",9397.0,5,0,0,0,0.0
0,0.12246923,74,0,"(0.00134, 0.00214]",5000.0,18,0,0,0,0.0
0,0.0,44,0,"(-0.001, 0.000309]",4000.0,3,0,0,0,3.0
0,0.019221154,40,0,"(0.00287, 0.00367]",3771.0,11,0,1,0,3.0
0,0.00053889,29,0,"(0.00367, 0.00468]",3042.0,7,0,1,0,0.0
0,0.278491957,37,0,"(0.00367, 0.00468]",5100.0,5,0,1,0,2.0
0,3.730224813,32,0,"(0.00214, 0.00287]",6908.0,9,0,2,0,2.0
0,0.053192908,55,0,"(0.04, 12.67]",,2,0,0,0,0.0
0,0.006111011,55,0,"(0.00214, 0.00287]",4731.0,7,0,1,0,1.0
0,0.119045877,59,0,"(0.00134, 0.00214]",7396.0,4,0,1,0,0.0
1,0.5557995920000001,32,0,"(0.00367, 0.00468]",2400.0,12,0,0,0,0.0
0,0.032864476000000004,57,0,"(-0.001, 0.000309]",4753.0,1,0,0,0,0.0
0,0.927813044,69,0,"(0.00649, 0.04]",1300.0,6,0,2,0,0.0
0,0.0,32,0,"(0.000309, 0.00134]",5033.0,3,0,0,0,2.0
0,0.671332867,37,1,"(0.00367, 0.00468]",4500.0,4,0,1,0,0.0
0,0.014761202,59,0,"(-0.001, 0.000309]",5167.0,3,0,0,0,0.0
0,0.550689862,44,0,"(0.000309, 0.00134]",5800.0,3,0,0,0,3.0
0,0.370445687,47,0,"(-0.001, 0.000309]",4300.0,5,0,0,0,3.0
0,0.072065947,64,1,"(0.04, 12.67]",,4,0,0,0,0.0
0,0.38220874,59,0,"(0.00287, 0.00367]",10350.0,8,0,2,0,3.0
0,0.011031361000000002,89,0,"(0.000309, 0.00134]",3921.0,9,0,1,0,0.0
0,0.366568089,42,0,"(0.000309, 0.00134]",4184.0,3,0,0,0,1.0
0,0.138863581,64,0,"(0.00287, 0.00367]",8333.0,6,0,2,0,0.0
0,0.9999999,59,0,"(0.00134, 0.00214]",12500.0,4,0,2,0,0.0
0,0.005843659,68,0,"(-0.001, 0.000309]",4583.0,6,0,0,0,0.0
0,0.841961631,43,2,"(0.00649, 0.04]",3401.0,12,0,1,1,5.0
0,0.49770465,50,1,"(0.00468, 0.00649]",11582.0,18,0,5,0,1.0
0,1.053157807,33,4,"(0.00134, 0.00214]",6500.0,12,1,0,0,0.0
0,0.0015897029999999998,36,0,"(0.00468, 0.00649]",3133.0,6,0,1,0,1.0
0,0.242813864,59,0,"(0.00367, 0.00468]",10000.0,24,0,3,0,0.0
0,0.7829836240000001,54,0,"(0.00649, 0.04]",2733.0,5,0,2,0,3.0
0,0.385537382,40,1,"(0.00214, 0.00287]",4583.0,7,0,0,0,0.0
0,0.045059871,61,0,"(12.67, 3296.64]",,10,0,2,0,1.0
1,0.005944334,54,0,"(0.00468, 0.00649]",5443.0,9,0,2,0,0.0
0,0.197160568,27,0,"(0.04, 12.67]",,4,0,0,0,1.0
0,0.001018736,52,0,"(0.00214, 0.00287]",9583.0,14,0,2,0,2.0
0,0.481303518,50,0,"(12.67, 3296.64]",,14,0,0,0,0.0
0,0.9999999,45,0,"(0.000309, 0.00134]",4336.0,15,1,0,0,2.0
0,0.0,86,0,"(-0.001, 0.000309]",3250.0,5,0,0,0,0.0
0,0.009123314,84,0,"(0.04, 12.67]",,12,0,0,0,0.0
0,0.319378527,59,0,"(0.00134, 0.00214]",6300.0,22,0,0,0,0.0
0,0.388697167,36,0,"(0.00468, 0.00649]",7500.0,12,0,2,0,2.0
0,0.123296083,63,0,"(12.67, 3296.64]",,7,0,1,0,
0,0.9999999,63,0,"(0.00134, 0.00214]",6250.0,3,0,1,0,1.0
0,0.219096285,46,0,"(0.00468, 0.00649]",5208.0,10,0,1,0,1.0
0,0.0075818119999999985,76,0,"(-0.001, 0.000309]",2400.0,4,0,0,0,0.0
0,0.18814412100000005,70,0,"(0.00214, 0.00287]",6979.0,22,0,0,0,1.0
0,0.455295736,42,0,"(0.00468, 0.00649]",4671.0,8,0,1,0,0.0
0,0.513837539,41,2,"(0.00367, 0.00468]",6783.0,14,0,3,0,3.0
0,0.9999999,65,1,"(-0.001, 0.000309]",1801.0,0,0,0,0,0.0
0,0.9999999,57,0,"(-0.001, 0.000309]",1019.0,0,0,0,0,0.0
0,0.043826029,57,1,"(0.00367, 0.00468]",2534.0,7,0,1,0,0.0
0,0.481189273,59,1,"(0.00468, 0.00649]",1863.0,14,0,0,0,0.0
0,0.000222217,64,0,"(0.00134, 0.00214]",4166.0,7,0,1,0,0.0
0,0.512280482,41,0,"(0.00468, 0.00649]",6666.0,7,0,1,0,2.0
0,0.852814719,50,0,"(0.00468, 0.00649]",6100.0,5,0,1,0,0.0
0,0.008799609,37,0,"(-0.001, 0.000309]",2300.0,6,0,0,0,0.0
0,0.692139197,45,0,"(0.00367, 0.00468]",13203.0,9,0,2,0,3.0
0,0.9999999,26,98,"(-0.001, 0.000309]",2305.0,0,98,0,98,0.0
0,0.092219295,74,0,"(-0.001, 0.000309]",10500.0,9,0,0,0,0.0
0,0.841918779,59,0,"(12.67, 3296.64]",,11,0,2,0,0.0
0,0.108460836,84,0,"(0.00214, 0.00287]",4500.0,5,0,1,0,0.0
0,0.217849601,56,0,"(0.00367, 0.00468]",9333.0,12,0,3,0,1.0
0,0.248184537,76,0,"(0.00214, 0.00287]",2666.0,4,0,0,0,1.0
0,0.9999999,58,0,"(-0.001, 0.000309]",,0,0,0,0,0.0
1,0.093456383,42,0,"(0.00367, 0.00468]",4500.0,6,0,1,0,1.0
0,0.01739971,90,0,"(0.04, 12.67]",,10,0,0,0,
0,0.028984528,71,0,"(-0.001, 0.000309]",6441.0,7,0,0,0,0.0
0,0.330856707,53,0,"(0.00214, 0.00287]",10000.0,18,0,1,0,1.0
0,0.085283278,73,0,"(12.67, 3296.64]",,9,0,1,0,
0,0.102460642,66,0,"(0.00649, 0.04]",4166.0,18,0,2,0,2.0
0,0.89415248,50,0,"(0.000309, 0.00134]",3030.0,3,0,0,0,2.0
0,0.000137922,29,0,"(0.00134, 0.00214]",3400.0,4,0,1,0,0.0
0,0.9999999,32,0,"(0.04, 12.67]",,1,0,0,0,
0,0.0,81,0,"(-0.001, 0.000309]",,8,0,0,0,0.0
0,0.015171411,78,0,"(-0.001, 0.000309]",3001.0,6,0,0,0,1.0
0,0.013299335,79,0,"(0.04, 12.67]",,4,0,1,0,0.0
0,0.446011866,36,0,"(0.00367, 0.00468]",5700.0,6,0,2,0,2.0
0,0.105079722,60,0,"(0.00367, 0.00468]",7000.0,9,0,1,0,0.0
0,0.021369579,72,1,"(12.67, 3296.64]",,10,0,1,0,0.0
0,0.6907696240000001,59,0,"(0.00367, 0.00468]",17250.0,12,0,1,0,0.0
0,0.9999999,41,0,"(0.04, 12.67]",,1,0,0,0,0.0
0,0.953328965,45,0,"(0.00468, 0.00649]",3774.0,11,0,2,0,4.0
1,0.406576316,54,2,"(0.00649, 0.04]",3859.0,7,1,1,0,2.0
0,0.047518021,66,0,"(-0.001, 0.000309]",16666.0,3,0,0,0,0.0
0,0.244043429,60,2,"(0.00468, 0.00649]",4187.0,17,0,2,0,0.0
0,0.40321925,28,0,"(0.000309, 0.00134]",3583.0,2,0,0,0,0.0
1,0.029580868,67,0,"(0.00214, 0.00287]",15716.0,4,1,1,0,0.0
0,0.109739538,29,0,"(0.000309, 0.00134]",4523.0,2,0,0,0,0.0
0,0.887938129,61,0,"(0.00468, 0.00649]",7561.0,20,0,3,0,2.0
0,0.228418727,67,0,"(0.00134, 0.00214]",4000.0,7,0,0,0,1.0
0,0.029185402000000006,41,0,"(0.00287, 0.00367]",3600.0,5,0,1,0,0.0
0,0.100155551,36,0,"(0.000309, 0.00134]",15174.0,10,0,2,0,1.0
0,0.535154948,60,3,"(0.000309, 0.00134]",14466.0,9,3,0,1,3.0
0,0.028676602,56,0,"(0.00367, 0.00468]",5451.0,11,0,1,0,4.0
1,0.765234765,22,0,"(-0.001, 0.000309]",1500.0,1,0,0,0,0.0
0,0.112978121,45,0,"(0.000309, 0.00134]",21666.0,11,0,1,0,3.0
0,0.835529305,33,0,"(0.000309, 0.00134]",6850.0,5,0,0,0,1.0
0,0.0027220240000000004,51,0,"(-0.001, 0.000309]",5762.0,7,0,0,0,0.0
0,0.008078735,58,0,"(0.00367, 0.00468]",4000.0,9,0,3,0,0.0
0,0.020843571,55,0,"(0.00134, 0.00214]",11111.0,21,0,2,0,2.0
0,0.040837305,45,0,"(-0.001, 0.000309]",5532.0,2,0,0,0,0.0
0,0.061040824,83,0,"(-0.001, 0.000309]",7840.0,2,0,0,0,0.0
0,0.475196724,65,0,"(12.67, 3296.64]",,11,0,1,0,0.0
0,0.495948636,60,0,"(0.00468, 0.00649]",12000.0,22,0,2,0,0.0
1,0.042165085,64,2,"(0.00134, 0.00214]",7166.0,13,1,0,0,2.0
0,0.046917949,68,0,"(12.67, 3296.64]",,9,0,1,0,0.0
0,0.009864926,52,0,"(12.67, 3296.64]",,7,0,1,0,0.0
0,0.373154281,42,0,"(0.00468, 0.00649]",5500.0,21,0,1,0,1.0
0,0.001079117,49,0,"(0.00287, 0.00367]",4700.0,11,0,1,0,2.0
0,0.546179991,54,0,"(0.00367, 0.00468]",5700.0,12,0,1,0,0.0
0,0.053493303,73,0,"(0.00649, 0.04]",10750.0,11,0,1,0,1.0
0,0.116966921,70,0,"(0.00649, 0.04]",1290.0,26,0,2,0,0.0
0,0.272086134,81,0,"(12.67, 3296.64]",,13,0,2,0,0.0
0,0.019923569,44,0,"(0.00367, 0.00468]",2300.0,7,0,1,0,0.0
0,0.014581226,69,0,"(-0.001, 0.000309]",9800.0,9,0,0,0,0.0
0,0.350443926,41,0,"(0.00468, 0.00649]",6600.0,9,0,1,0,0.0
0,0.567969708,44,0,"(0.00367, 0.00468]",7335.0,15,0,1,0,2.0
0,0.042882966,88,0,"(0.04, 12.67]",,5,0,0,0,0.0
0,0.075304439,56,0,"(0.00649, 0.04]",5000.0,15,0,4,0,1.0
0,0.561272526,37,0,"(0.00649, 0.04]",3000.0,11,0,1,0,1.0
0,0.924520562,52,2,"(0.00468, 0.00649]",2850.0,7,0,1,0,2.0
0,0.02425645,36,0,"(0.00287, 0.00367]",7000.0,5,0,1,0,2.0
0,0.121192616,62,0,"(0.00468, 0.00649]",2000.0,11,0,1,0,0.0
0,0.590443371,46,0,"(0.00649, 0.04]",6100.0,8,0,1,0,1.0
0,0.9999999,47,0,"(0.00367, 0.00468]",1754.0,4,0,0,0,4.0
0,0.072307297,52,0,"(0.00134, 0.00214]",3700.0,12,0,1,0,1.0
0,1.5009980040000002,40,1,"(0.00468, 0.00649]",4350.0,4,2,1,0,1.0
0,0.167092365,49,0,"(0.00649, 0.04]",3880.0,23,0,3,0,0.0
0,0.6439278429999999,43,0,"(0.00649, 0.04]",3600.0,5,0,1,0,3.0
0,0.028288275,77,0,"(0.00134, 0.00214]",3400.0,12,0,0,0,0.0
0,0.009880364,41,0,"(0.00134, 0.00214]",6800.0,2,0,1,0,2.0
0,0.9999999,50,0,"(0.00214, 0.00287]",8833.0,4,0,1,0,2.0
0,0.221556886,25,0,"(-0.001, 0.000309]",2211.0,1,0,0,0,0.0
0,0.108430723,85,0,"(-0.001, 0.000309]",2500.0,9,0,0,0,0.0
0,0.106453899,68,0,"(0.000309, 0.00134]",3000.0,9,0,0,0,0.0
0,0.06361134,58,0,"(12.67, 3296.64]",,8,0,2,0,0.0
0,0.279188695,54,0,"(0.00649, 0.04]",5083.0,20,0,1,0,2.0
1,0.818181818,45,0,"(12.67, 3296.64]",,3,0,1,1,0.0
0,0.505074746,45,0,"(0.00468, 0.00649]",12000.0,8,0,2,0,2.0
