	seqId	date	category	value
101567	3883	1993-10-10	3.0	0.16
101568	3883	1993-10-11	3.0	0.16
101569	3883	1993-10-16	2.0	0.05
101570	3883	1993-10-18	2.0	0.07
101571	3883	1993-10-19	3.0	0.16
101572	3883	1993-10-31	3.0	0.00146
101574	3883	1993-11-10	3.0	0.01
101575	3883	1993-11-13	2.0	0.05
101576	3883	1993-11-18	2.0	0.07
101577	3883	1993-11-30	3.0	0.00146
101579	3883	1993-12-10	2.0	0.17
101580	3883	1993-12-13	3.0	0.27
101581	3883	1993-12-14	2.0	0.05
101582	3883	1993-12-18	2.0	0.07
101583	3883	1993-12-24	3.0	0.175
101584	3883	1993-12-29	2.0	1.3032
101585	3883	1993-12-31	3.0	0.00146
101969	222	1993-03-15	2.0	0.05
101970	222	1993-04-10	1.0	3.4409
101971	222	1993-04-14	3.0	0.45
101973	222	1993-05-10	1.0	3.4409
101974	222	1993-05-14	3.0	2.14
101976	222	1993-06-10	1.0	5.1614
101977	222	1993-06-13	3.0	3.67
101979	222	1993-07-10	1.0	3.4409
101980	222	1993-07-13	3.0	3.49
101982	222	1993-08-10	1.0	3.4409
101983	222	1993-08-12	3.0	3.38
101984	222	1993-08-20	3.0	1.4129
101985	222	1993-08-27	3.0	0.81
101986	222	1993-08-31	3.0	0.00146
101988	222	1993-09-10	1.0	3.4409
101989	222	1993-09-11	3.0	2.17
101990	222	1993-09-14	3.0	1.26
101991	222	1993-09-30	3.0	0.00146
101993	222	1993-10-10	1.0	3.4409
101994	222	1993-10-11	3.0	2.49
101995	222	1993-10-31	3.0	0.00146
101997	222	1993-11-10	1.0	3.4409
101998	222	1993-11-10	3.0	2.86
101999	222	1993-11-30	3.0	0.00146
102001	222	1993-12-09	3.0	0.27
102002	222	1993-12-10	3.0	3.73
102003	222	1993-12-10	1.0	5.1614
102004	222	1993-12-23	3.0	2.4055
102005	222	1993-12-31	3.0	0.00146
102326	2497	1993-03-16	2.0	0.03
102327	2497	1993-04-06	2.0	0.5956
102328	2497	1993-04-15	2.0	0.96
102330	2497	1993-05-06	2.0	0.5956
102331	2497	1993-05-15	2.0	0.13
102333	2497	1993-06-06	2.0	0.8934
102334	2497	1993-06-14	3.0	0.16
102336	2497	1993-07-06	2.0	0.5956
102337	2497	1993-07-14	3.0	0.66
102339	2497	1993-08-06	2.0	0.5956
102340	2497	1993-08-12	0.0	0.397
102341	2497	1993-08-13	3.0	0.42
102342	2497	1993-08-31	3.0	0.00146
102344	2497	1993-09-06	2.0	0.5956
102345	2497	1993-09-12	3.0	0.46
102346	2497	1993-09-12	0.0	0.397
102347	2497	1993-09-30	3.0	0.00146
102349	2497	1993-10-06	2.0	0.5956
102350	2497	1993-10-06	3.0	0.24
102351	2497	1993-10-12	0.0	0.397
102352	2497	1993-10-12	3.0	0.01
102353	2497	1993-10-15	3.0	0.096
102354	2497	1993-10-31	3.0	0.00146
102356	2497	1993-11-06	2.0	0.5956
102357	2497	1993-11-11	3.0	0.47
102358	2497	1993-11-12	0.0	0.397
102359	2497	1993-11-30	3.0	0.3
102360	2497	1993-11-30	3.0	0.00146
102362	2497	1993-12-03	3.0	0.208
102363	2497	1993-12-06	2.0	0.8934
102364	2497	1993-12-12	0.0	0.397
102365	2497	1993-12-20	3.0	0.276
102366	2497	1993-12-31	3.0	0.00146
102680	3835	1993-03-16	2.0	0.09
102681	3835	1993-04-12	2.0	1.4233
102682	3835	1993-04-15	2.0	0.57
102684	3835	1993-05-12	2.0	1.4233
102685	3835	1993-05-15	3.0	0.73
102687	3835	1993-06-12	2.0	2.135
102688	3835	1993-06-14	3.0	1.21
102690	3835	1993-07-12	2.0	1.4233
102691	3835	1993-07-14	3.0	1.22
102693	3835	1993-08-12	2.0	1.4233
102694	3835	1993-08-13	3.0	1.66
102696	3835	1993-08-31	3.0	0.00146
102697	3835	1993-09-09	0.0	0.1247
102698	3835	1993-09-09	0.0	0.6337
102699	3835	1993-09-12	2.0	1.4233
102700	3835	1993-09-12	3.0	1.17
102701	3835	1993-09-19	3.0	0.19
102703	3835	1993-09-30	3.0	0.00146
102704	3835	1993-10-09	0.0	0.6337
102705	3835	1993-10-09	0.0	0.1247
102706	3835	1993-10-09	3.0	0.31
102707	3835	1993-10-12	2.0	1.4233
102708	3835	1993-10-12	3.0	0.63
102710	3835	1993-10-31	3.0	0.00146
102711	3835	1993-11-09	0.0	0.6337
102712	3835	1993-11-09	0.0	0.1247
102713	3835	1993-11-11	2.0	0.44
102714	3835	1993-11-12	2.0	1.4233
102715	3835	1993-11-25	3.0	0.12
102717	3835	1993-11-30	3.0	0.00146
102718	3835	1993-12-09	0.0	0.1247
102719	3835	1993-12-09	0.0	0.6337
102720	3835	1993-12-11	3.0	0.4
102721	3835	1993-12-12	3.0	0.36
102722	3835	1993-12-12	2.0	2.135
102723	3835	1993-12-18	3.0	0.08
102724	3835	1993-12-24	3.0	0.08
102726	3835	1993-12-31	3.0	0.00146
103125	1372	1993-03-16	2.0	0.03
103126	1372	1993-04-15	2.0	1.35
103127	1372	1993-04-16	2.0	0.1
103129	1372	1993-05-13	2.0	0.1
103130	1372	1993-05-15	3.0	0.9
103131	1372	1993-05-15	2.0	2.9414
103133	1372	1993-06-14	3.0	0.59
103134	1372	1993-06-16	2.0	0.1
103136	1372	1993-07-14	3.0	0.34
103137	1372	1993-07-17	2.0	0.1
103138	1372	1993-07-18	2.0	0.18
103140	1372	1993-07-31	3.0	0.00146
103141	1372	1993-08-13	3.0	0.38
103142	1372	1993-08-17	2.0	0.1
103143	1372	1993-08-18	2.0	0.18
103144	1372	1993-08-23	2.0	1.9161
103146	1372	1993-08-31	3.0	0.00146
103147	1372	1993-09-12	3.0	1.15
103148	1372	1993-09-15	2.0	0.1
103149	1372	1993-09-18	2.0	0.18
103151	1372	1993-09-30	3.0	0.00146
103152	1372	1993-10-12	3.0	0.88
103153	1372	1993-10-17	2.0	0.1
103154	1372	1993-10-18	2.0	0.18
103156	1372	1993-10-31	3.0	0.00146
103157	1372	1993-11-11	3.0	0.73
103158	1372	1993-11-15	2.0	0.1
103159	1372	1993-11-18	2.0	0.18
103161	1372	1993-11-30	3.0	0.00146
103162	1372	1993-12-11	3.0	0.06
103163	1372	1993-12-13	3.0	0.24
103164	1372	1993-12-15	2.0	0.1
103165	1372	1993-12-17	3.0	0.2
103166	1372	1993-12-18	2.0	0.18
103167	1372	1993-12-28	3.0	0.17
103169	1372	1993-12-31	3.0	0.00146
103514	7445	1993-03-18	2.0	0.02
103515	7445	1993-04-10	2.0	1.7877
103516	7445	1993-04-16	2.0	0.8677
103517	7445	1993-04-17	2.0	0.01
103518	7445	1993-04-29	2.0	1.3472
103521	7445	1993-05-06	2.0	3.4334
103522	7445	1993-05-17	3.0	2.32
103523	7445	1993-05-21	2.0	1.7763
103524	7445	1993-05-30	2.0	1.448
103526	7445	1993-05-31	3.0	0.00146
103528	7445	1993-06-05	2.0	2.9205
103529	7445	1993-06-05	3.0	1.78
103530	7445	1993-06-12	3.0	0.18
103531	7445	1993-06-16	3.0	3.41
103533	7445	1993-06-30	3.0	0.00146
103534	7445	1993-06-30	3.0	0.33
103536	7445	1993-07-04	3.0	0.39
103537	7445	1993-07-06	2.0	1.622
103538	7445	1993-07-07	2.0	1.2866
103539	7445	1993-07-09	3.0	0.28
103540	7445	1993-07-11	3.0	0.27
103541	7445	1993-07-16	3.0	2.41
103542	7445	1993-07-24	3.0	0.425
103543	7445	1993-07-27	2.0	1.5808
103545	7445	1993-07-31	3.0	0.00146
103547	7445	1993-08-08	3.0	2.0282
103548	7445	1993-08-14	3.0	0.21
103549	7445	1993-08-14	2.0	3.2316
103550	7445	1993-08-15	3.0	1.57
103551	7445	1993-08-15	3.0	1.1145
103553	7445	1993-08-31	3.0	0.00146
103555	7445	1993-09-03	2.0	2.1459
103556	7445	1993-09-14	3.0	2.21
103557	7445	1993-09-21	3.0	0.28
103559	7445	1993-09-30	3.0	0.00146
103561	7445	1993-10-05	3.0	0.28
103562	7445	1993-10-07	3.0	2.0941
103563	7445	1993-10-08	2.0	1.0661
103564	7445	1993-10-13	2.0	1.3427
103565	7445	1993-10-14	3.0	0.98
103566	7445	1993-10-18	2.0	1.2216
103567	7445	1993-10-18	2.0	0.5285
103568	7445	1993-10-30	3.0	0.291
103570	7445	1993-10-31	3.0	0.00146
103572	7445	1993-11-07	3.0	0.25
103573	7445	1993-11-13	3.0	0.91
103574	7445	1993-11-25	2.0	2.0049
103575	7445	1993-11-27	3.0	1.29
103577	7445	1993-11-30	3.0	0.00146
103579	7445	1993-12-02	2.0	1.0115
103580	7445	1993-12-05	3.0	0.22
103581	7445	1993-12-08	3.0	1.5312
103582	7445	1993-12-12	2.0	4.8139
103583	7445	1993-12-12	3.0	0.57
103584	7445	1993-12-13	3.0	2.72
103585	7445	1993-12-14	3.0	1.7355
103586	7445	1993-12-21	3.0	2.1799
103587	7445	1993-12-22	2.0	2.9464
103589	7445	1993-12-31	3.0	0.00146
104053	6034	1993-03-19	2.0	0.02
104054	6034	1993-03-26	2.0	2.3851
104055	6034	1993-03-27	2.0	2.1847
104056	6034	1993-03-28	2.0	1.5436
104058	6034	1993-04-18	3.0	1.63
104059	6034	1993-04-29	2.0	0.5911
104061	6034	1993-05-04	2.0	4.7148
104062	6034	1993-05-17	2.0	2.7555
104063	6034	1993-05-17	3.0	4.1
104064	6034	1993-05-18	3.0	0.59
104065	6034	1993-05-18	3.0	2.44
104066	6034	1993-05-22	3.0	0.2025
104067	6034	1993-05-29	2.0	2.0832
104068	6034	1993-05-31	3.0	0.003
104070	6034	1993-06-02	2.0	0.9462
104071	6034	1993-06-08	3.0	1.06
104072	6034	1993-06-11	3.0	1.7362
104073	6034	1993-06-12	3.0	0.4214
104074	6034	1993-06-17	3.0	1.58
104075	6034	1993-06-18	2.0	3.6127
104076	6034	1993-06-19	2.0	1.0698
104077	6034	1993-06-22	3.0	2.58
104078	6034	1993-06-27	3.0	0.9272
104079	6034	1993-06-29	3.0	0.46
104080	6034	1993-06-30	3.0	0.003
104082	6034	1993-07-01	2.0	4.2922
104083	6034	1993-07-02	3.0	0.84
104084	6034	1993-07-12	3.0	2.2268
104085	6034	1993-07-13	3.0	1.2449
104086	6034	1993-07-17	3.0	0.85
104087	6034	1993-07-31	3.0	0.003
104089	6034	1993-08-06	2.0	0.9505
104090	6034	1993-08-07	2.0	3.0157
104091	6034	1993-08-16	3.0	2.16
104092	6034	1993-08-24	3.0	0.89
104093	6034	1993-08-31	3.0	0.003
104095	6034	1993-09-10	3.0	2.3927
104096	6034	1993-09-15	2.0	1.9242
104097	6034	1993-09-15	3.0	0.31
104098	6034	1993-09-16	3.0	0.76
104099	6034	1993-09-27	3.0	1.32
104100	6034	1993-09-30	3.0	0.003
104102	6034	1993-10-09	2.0	3.6708
104103	6034	1993-10-15	3.0	0.71
104104	6034	1993-10-25	3.0	1.6269
104105	6034	1993-10-29	3.0	0.82
104106	6034	1993-10-30	3.0	0.75
104107	6034	1993-10-31	3.0	0.003
104109	6034	1993-11-05	2.0	1.7428
104110	6034	1993-11-05	3.0	1.2436
104111	6034	1993-11-06	2.0	0.5759
104112	6034	1993-11-07	3.0	0.81
104113	6034	1993-11-07	2.0	2.9528
104114	6034	1993-11-14	3.0	0.85
104115	6034	1993-11-15	2.0	1.7477
104116	6034	1993-11-16	2.0	4.7757
104117	6034	1993-11-30	3.0	0.003
104118	6034	1993-11-30	2.0	1.9803
104119	6034	1993-11-30	3.0	3.42
104121	6034	1993-12-12	0.0	0.77418
104122	6034	1993-12-14	3.0	2.78
104123	6034	1993-12-16	2.0	4.3841
104124	6034	1993-12-27	3.0	1.7154
104125	6034	1993-12-31	3.0	0.003
104494	115	1993-03-19	2.0	0.08
104495	115	1993-04-07	2.0	0.7665
104496	115	1993-04-18	2.0	0.73
104498	115	1993-05-07	2.0	0.7665
104499	115	1993-05-18	2.0	0.18
104501	115	1993-06-07	2.0	1.1498
104502	115	1993-06-17	3.0	0.71
104504	115	1993-07-07	2.0	0.7665
104505	115	1993-07-17	3.0	0.76
104507	115	1993-08-07	2.0	0.7665
104508	115	1993-08-11	0.0	0.511
104509	115	1993-08-13	3.0	0.13
104510	115	1993-08-16	3.0	0.55
104511	115	1993-08-31	3.0	0.00146
104513	115	1993-09-07	2.0	0.7665
104514	115	1993-09-11	0.0	0.511
104515	115	1993-09-15	3.0	0.21
104516	115	1993-09-30	3.0	0.00146
104518	115	1993-10-07	2.0	0.7665
104519	115	1993-10-11	0.0	0.511
104520	115	1993-10-15	3.0	0.13
104521	115	1993-10-31	3.0	0.00146
104523	115	1993-11-07	2.0	0.7665
104524	115	1993-11-11	0.0	0.511
104525	115	1993-11-14	3.0	0.29
104526	115	1993-11-30	3.0	0.00146
104528	115	1993-12-01	3.0	0.12
104529	115	1993-12-07	2.0	1.1498
104530	115	1993-12-11	0.0	0.511
104531	115	1993-12-14	3.0	0.16
104532	115	1993-12-31	3.0	0.00146
104870	1189	1993-03-19	2.0	0.06
104871	1189	1993-04-14	1.0	0.3433
104872	1189	1993-05-14	1.0	0.3433
104873	1189	1993-06-14	1.0	0.3433
104874	1189	1993-07-14	1.0	0.3433
104875	1189	1993-08-14	1.0	0.3433
104876	1189	1993-08-31	3.0	0.00146
104878	1189	1993-09-06	3.0	0.039
104879	1189	1993-09-07	0.0	0.0344
104880	1189	1993-09-07	0.0	0.1944
104881	1189	1993-09-13	3.0	0.084
104882	1189	1993-09-14	1.0	0.3433
104883	1189	1993-09-28	3.0	0.117
104884	1189	1993-09-30	3.0	0.00146
104886	1189	1993-10-07	0.0	0.0344
104887	1189	1993-10-07	0.0	0.1944
104888	1189	1993-10-14	1.0	0.3433
104889	1189	1993-10-31	3.0	0.00146
104891	1189	1993-11-07	0.0	0.0344
104892	1189	1993-11-07	0.0	0.1944
104893	1189	1993-11-14	1.0	0.3433
104894	1189	1993-11-20	3.0	0.018
104895	1189	1993-11-30	3.0	0.00146
104897	1189	1993-12-07	0.0	0.0344
104898	1189	1993-12-07	0.0	0.1944
104899	1189	1993-12-12	3.0	0.069
104900	1189	1993-12-14	1.0	0.3433
104901	1189	1993-12-31	3.0	0.00146
105274	11065	1993-03-19	2.0	0.11
105275	11065	1993-04-06	2.0	1.1855
105276	11065	1993-04-18	2.0	0.6
105278	11065	1993-05-06	2.0	1.1855
105279	11065	1993-05-18	3.0	0.48
105281	11065	1993-06-06	2.0	1.7782
105282	11065	1993-06-17	3.0	1.19
105284	11065	1993-07-06	2.0	1.1855
105285	11065	1993-07-17	3.0	1.1
105287	11065	1993-08-06	2.0	1.1855
105288	11065	1993-08-11	3.0	0.13
105289	11065	1993-08-16	3.0	0.87
105290	11065	1993-08-31	3.0	0.00146
105292	11065	1993-09-06	2.0	1.1855
105293	11065	1993-09-13	3.0	0.1
105294	11065	1993-09-15	3.0	1.21
105295	11065	1993-09-30	3.0	0.00146
105297	11065	1993-10-05	3.0	0.17
105298	11065	1993-10-06	2.0	1.1855
105299	11065	1993-10-15	3.0	0.94
105300	11065	1993-10-18	3.0	0.33
105301	11065	1993-10-31	3.0	0.00146
105303	11065	1993-11-05	3.0	0.13
105304	11065	1993-11-06	2.0	1.1855
105305	11065	1993-11-14	3.0	0.93
105306	11065	1993-11-30	3.0	0.00146
105308	11065	1993-12-02	3.0	0.27
105309	11065	1993-12-06	2.0	1.7782
105310	11065	1993-12-14	3.0	0.13
105311	11065	1993-12-14	3.0	0.93
105312	11065	1993-12-31	3.0	0.00146
105677	425	1993-03-19	2.0	0.04
105678	425	1993-04-12	2.0	0.5893
105679	425	1993-04-18	2.0	0.96
105681	425	1993-05-12	2.0	0.5893
105682	425	1993-05-18	2.0	0.22
105684	425	1993-06-12	2.0	0.88395
105685	425	1993-06-17	3.0	0.56
105687	425	1993-07-12	2.0	0.5893
105688	425	1993-07-17	3.0	0.29
105690	425	1993-08-12	2.0	0.5893
105691	425	1993-08-13	0.0	0.0806
105692	425	1993-08-13	3.0	0.156
105693	425	1993-08-14	3.0	0.528
105694	425	1993-08-16	3.0	0.44
105695	425	1993-08-31	3.0	0.312
105696	425	1993-08-31	3.0	0.00146
105698	425	1993-09-05	0.0	0.0064
105699	425	1993-09-08	0.0	0.239
105700	425	1993-09-12	2.0	0.5893
105701	425	1993-09-13	0.0	0.0806
105702	425	1993-09-15	2.0	0.01
105703	425	1993-09-30	3.0	0.00146
105705	425	1993-10-05	0.0	0.0064
105706	425	1993-10-08	0.0	0.239
105707	425	1993-10-12	2.0	0.5893
105708	425	1993-10-13	0.0	0.0806
105709	425	1993-10-15	3.0	0.22
105710	425	1993-10-31	3.0	0.00146
105712	425	1993-11-01	3.0	0.168
105713	425	1993-11-05	0.0	0.0064
105714	425	1993-11-08	0.0	0.239
105715	425	1993-11-12	2.0	0.5893
105716	425	1993-11-13	0.0	0.0806
105717	425	1993-11-14	3.0	0.16
105718	425	1993-11-30	3.0	0.00146
105720	425	1993-12-01	3.0	0.492
105721	425	1993-12-05	0.0	0.0064
105722	425	1993-12-08	0.0	0.239
105723	425	1993-12-12	2.0	0.88395
105724	425	1993-12-13	0.0	0.0806
105725	425	1993-12-14	3.0	0.22
105726	425	1993-12-19	3.0	0.368
105727	425	1993-12-31	3.0	0.00146
106205	860	1993-03-19	2.0	0.06
106206	860	1993-04-12	2.0	1.3185
106207	860	1993-04-18	2.0	0.27
106209	860	1993-05-12	2.0	1.3185
106210	860	1993-05-18	3.0	0.41
106212	860	1993-06-12	2.0	1.97775
106213	860	1993-06-17	3.0	1.33
106215	860	1993-07-12	2.0	1.3185
106216	860	1993-07-17	3.0	1.18
106218	860	1993-08-12	2.0	1.3185
106219	860	1993-08-16	3.0	0.98
106221	860	1993-08-31	3.0	0.00146
106222	860	1993-09-06	0.0	0.8071
106223	860	1993-09-12	2.0	1.3185
106224	860	1993-09-15	3.0	1.14
106225	860	1993-09-24	3.0	0.516
106227	860	1993-09-30	3.0	0.00146
106228	860	1993-10-06	0.0	0.8071
106229	860	1993-10-12	2.0	1.3185
106230	860	1993-10-15	3.0	0.26
106232	860	1993-10-31	3.0	0.00146
106233	860	1993-11-06	0.0	0.8071
106234	860	1993-11-12	2.0	1.3185
106235	860	1993-11-14	3.0	0.63
106237	860	1993-11-30	3.0	0.00146
106238	860	1993-12-06	0.0	0.8071
106239	860	1993-12-12	2.0	1.97775
106240	860	1993-12-14	3.0	0.8
106241	860	1993-12-26	3.0	0.416
106243	860	1993-12-31	3.0	0.00146
106602	2527	1993-03-19	2.0	0.1
106603	2527	1993-03-29	2.0	2.7331
106605	2527	1993-04-18	3.0	0.34
106607	2527	1993-05-14	2.0	4.1952
106608	2527	1993-05-18	3.0	2.09
106610	2527	1993-06-02	2.0	4.9632
106611	2527	1993-06-06	3.0	5.31
106612	2527	1993-06-06	2.0	2.8851
106613	2527	1993-06-17	3.0	2.25
106614	2527	1993-06-30	3.0	0.00146
106616	2527	1993-06-30	2.0	1.4351
106617	2527	1993-07-04	2.0	1.2864
106618	2527	1993-07-06	0.0	0.5774
106619	2527	1993-07-17	3.0	2.04
106620	2527	1993-07-26	2.0	3.474
106621	2527	1993-07-28	3.0	4.31
106622	2527	1993-07-28	2.0	3.0533
106623	2527	1993-07-31	3.0	0.00146
106625	2527	1993-08-06	0.0	0.5774
106626	2527	1993-08-11	3.0	1.08
106627	2527	1993-08-14	2.0	1.5257
106628	2527	1993-08-16	3.0	2.05
106629	2527	1993-08-31	3.0	0.00146
106631	2527	1993-09-04	2.0	0.6572
106632	2527	1993-09-06	0.0	0.5774
106633	2527	1993-09-15	3.0	3.42
106634	2527	1993-09-15	2.0	4.6432
106635	2527	1993-09-27	2.0	3.7196
106636	2527	1993-09-30	3.0	0.00146
106638	2527	1993-10-06	0.0	0.5774
106639	2527	1993-10-10	3.0	6.12
106640	2527	1993-10-10	2.0	1.7538
106641	2527	1993-10-12	3.0	1.9288
106642	2527	1993-10-15	3.0	0.15
106643	2527	1993-10-31	3.0	0.00146
106645	2527	1993-11-06	0.0	0.5774
106646	2527	1993-11-14	3.0	0.13
106647	2527	1993-11-16	2.0	3.3782
106648	2527	1993-11-16	2.0	1.488
106649	2527	1993-11-26	3.0	1.4101
106650	2527	1993-11-30	3.0	0.00146
106652	2527	1993-12-01	3.0	0.33
106653	2527	1993-12-02	2.0	2.0756
106654	2527	1993-12-06	0.0	0.5774
106655	2527	1993-12-10	3.0	1.4023
106656	2527	1993-12-11	2.0	1.5136
106657	2527	1993-12-12	2.0	0.9397
106658	2527	1993-12-14	3.0	2.96
106659	2527	1993-12-19	2.0	4.4498
106660	2527	1993-12-23	3.0	4.7
106661	2527	1993-12-23	2.0	4.7848
106662	2527	1993-12-30	3.0	0.87
106663	2527	1993-12-31	3.0	0.00146
107082	9883	1993-03-19	2.0	0.05
107083	9883	1993-04-18	2.0	0.98
107084	9883	1993-05-18	2.0	0.96
107085	9883	1993-06-17	2.0	0.22
107086	9883	1993-07-17	2.0	0.18
107087	9883	1993-08-10	2.0	0.7604
107088	9883	1993-08-16	3.0	0.5
107090	9883	1993-09-15	3.0	0.16
107092	9883	1993-10-15	2.0	0.05
107094	9883	1993-11-14	2.0	0.07
107096	9883	1993-12-14	3.0	0.32
107571	1535	1993-03-20	2.0	0.02
107572	1535	1993-04-12	2.0	0.4136
107573	1535	1993-04-19	2.0	0.75
107575	1535	1993-05-12	2.0	0.4136
107576	1535	1993-05-19	2.0	0.37
107578	1535	1993-06-12	2.0	0.6204
107579	1535	1993-06-18	2.0	0.06
107581	1535	1993-07-12	2.0	0.4136
107582	1535	1993-07-18	3.0	0.22
107584	1535	1993-08-12	2.0	0.4136
107585	1535	1993-08-17	3.0	0.55
107586	1535	1993-08-23	3.0	0.324
107588	1535	1993-08-31	3.0	0.00146
107589	1535	1993-09-08	0.0	0.2757
107590	1535	1993-09-12	2.0	0.4136
107591	1535	1993-09-16	3.0	0.11
107593	1535	1993-09-30	3.0	0.00146
107594	1535	1993-10-06	3.0	0.42
107595	1535	1993-10-08	0.0	0.2757
107596	1535	1993-10-12	2.0	0.4136
107597	1535	1993-10-16	2.0	0.14
107599	1535	1993-10-31	3.0	0.00146
107600	1535	1993-11-08	0.0	0.2757
107601	1535	1993-11-12	2.0	0.4136
107602	1535	1993-11-15	2.0	0.09
107604	1535	1993-11-30	3.0	0.00146
107605	1535	1993-12-08	0.0	0.2757
107606	1535	1993-12-12	2.0	0.6204
107607	1535	1993-12-15	3.0	0.34
107608	1535	1993-12-20	3.0	0.272
107610	1535	1993-12-31	3.0	0.00146
107974	3675	1993-03-20	2.0	0.07
107975	3675	1993-04-09	1.0	4.6099
107976	3675	1993-04-19	3.0	0.85
107978	3675	1993-05-09	1.0	4.6099
107979	3675	1993-05-19	3.0	2.7
107981	3675	1993-06-09	1.0	6.9148
107982	3675	1993-06-09	3.0	2.53
107983	3675	1993-06-18	3.0	3.56
107985	3675	1993-07-09	3.0	6.2
107986	3675	1993-07-09	1.0	4.6099
107987	3675	1993-07-18	3.0	1.42
107989	3675	1993-08-09	1.0	4.6099
107990	3675	1993-08-17	3.0	3.02
107991	3675	1993-08-31	3.0	0.00146
107993	3675	1993-09-05	0.0	0.7824
107994	3675	1993-09-09	1.0	4.6099
107995	3675	1993-09-16	3.0	3.4
107996	3675	1993-09-19	3.0	1.3659
107997	3675	1993-09-30	3.0	0.00146
107999	3675	1993-10-05	0.0	0.7824
108000	3675	1993-10-09	1.0	4.6099
108001	3675	1993-10-16	3.0	2.85
108002	3675	1993-10-24	3.0	0.18
108003	3675	1993-10-29	3.0	2.3452
108004	3675	1993-10-31	3.0	0.00146
108006	3675	1993-11-05	0.0	0.7824
108007	3675	1993-11-09	1.0	4.6099
108008	3675	1993-11-15	3.0	1.99
108009	3675	1993-11-16	3.0	0.8627
108010	3675	1993-11-21	3.0	0.5135
108011	3675	1993-11-30	3.0	0.00146
108013	3675	1993-12-05	0.0	0.7824
108014	3675	1993-12-09	1.0	6.9148
108015	3675	1993-12-12	3.0	0.75
108016	3675	1993-12-15	3.0	3.16
108017	3675	1993-12-31	3.0	0.00146
108409	892	1993-03-20	2.0	0.09
108410	892	1993-04-09	1.0	0.6177
108411	892	1993-05-09	1.0	0.6177
108412	892	1993-06-09	1.0	0.6177
108413	892	1993-07-09	1.0	0.6177
108414	892	1993-07-18	3.0	0.21
108416	892	1993-08-09	0.0	0.0406
108417	892	1993-08-09	1.0	0.6177
108418	892	1993-08-17	3.0	0.16
108420	892	1993-08-31	3.0	0.00146
108421	892	1993-09-05	0.0	0.2509
108422	892	1993-09-09	1.0	0.6177
108423	892	1993-09-09	0.0	0.0406
108424	892	1993-09-16	3.0	0.24
108426	892	1993-09-30	3.0	0.00146
108427	892	1993-10-05	0.0	0.2509
108428	892	1993-10-09	0.0	0.0406
108429	892	1993-10-09	1.0	0.6177
108430	892	1993-10-16	3.0	0.19
108432	892	1993-10-31	3.0	0.00146
108433	892	1993-11-05	0.0	0.2509
108434	892	1993-11-09	0.0	0.0406
108435	892	1993-11-09	1.0	0.6177
108436	892	1993-11-09	3.0	0.096
108437	892	1993-11-15	3.0	0.65
108438	892	1993-11-19	3.0	0.136
108440	892	1993-11-30	3.0	0.00146
108441	892	1993-12-05	0.0	0.2509
108442	892	1993-12-09	0.0	0.0406
108443	892	1993-12-09	1.0	0.6177
108444	892	1993-12-14	3.0	0.03
108445	892	1993-12-15	3.0	0.39
108447	892	1993-12-31	3.0	0.00146
108825	2762	1993-03-20	2.0	0.05
108826	2762	1993-03-25	2.0	3.036
108828	2762	1993-04-04	2.0	2.3272
108829	2762	1993-04-09	2.0	4.9303
108830	2762	1993-04-19	3.0	3.93
108832	2762	1993-05-02	2.0	4.563
108833	2762	1993-05-02	2.0	3.1307
108834	2762	1993-05-02	3.0	5.88
108835	2762	1993-05-13	0.0	0.0733
108836	2762	1993-05-13	0.0	0.6892
108837	2762	1993-05-14	2.0	1.6576
108838	2762	1993-05-14	3.0	0.58
108839	2762	1993-05-15	2.0	1.1409
108840	2762	1993-05-19	3.0	3.73
108841	2762	1993-05-31	3.0	0.00146
108843	2762	1993-06-03	3.0	2.07
108844	2762	1993-06-05	2.0	3.25
108845	2762	1993-06-05	3.0	0.47
108846	2762	1993-06-13	0.0	0.0733
108847	2762	1993-06-13	0.0	0.6892
108848	2762	1993-06-18	3.0	1.53
108849	2762	1993-06-29	3.0	0.4
108850	2762	1993-06-30	3.0	0.00146
108852	2762	1993-07-13	0.0	0.0733
108853	2762	1993-07-13	0.0	0.6892
108854	2762	1993-07-15	2.0	4.9388
108855	2762	1993-07-15	2.0	1.6297
108856	2762	1993-07-18	3.0	3.48
108857	2762	1993-07-26	2.0	0.6227
108858	2762	1993-07-30	2.0	4.6726
108859	2762	1993-07-30	3.0	1.53
108860	2762	1993-07-31	3.0	0.00146
108862	2762	1993-08-13	0.0	0.0733
108863	2762	1993-08-13	0.0	0.6892
108864	2762	1993-08-15	3.0	0.37
108865	2762	1993-08-17	3.0	3.42
108866	2762	1993-08-19	2.0	3.9822
108867	2762	1993-08-19	3.0	2.1002
108868	2762	1993-08-20	3.0	1.41
108869	2762	1993-08-27	2.0	4.6977
108870	2762	1993-08-31	3.0	0.00146
108871	2762	1993-08-31	3.0	4.68
108873	2762	1993-09-02	3.0	0.45
108874	2762	1993-09-02	2.0	2.147
108875	2762	1993-09-13	0.0	0.0733
108876	2762	1993-09-13	0.0	0.6892
108877	2762	1993-09-16	3.0	2.23
108878	2762	1993-09-29	2.0	1.031
108879	2762	1993-09-29	3.0	0.9
108880	2762	1993-09-30	3.0	0.00146
108882	2762	1993-10-09	3.0	0.38
108883	2762	1993-10-13	0.0	0.6892
108884	2762	1993-10-13	0.0	0.0733
108885	2762	1993-10-16	3.0	0.75
